cohort,age_band,bin,rank,feature,feature_type,combined_importance,shap_norm,ffa_norm,is_top20,is_pt_like
non_opioid_ed,55_64,medium,2,item_drug_AMOXICILLIN,drug,0.0365672201206557,0.0655723962898277,0.0075620439514836,True,False
non_opioid_ed,55_64,medium,3,pgx_num_cpic_drugs,pgx,0.0336334849403078,0.0523326121217778,0.0149343577588378,True,False
non_opioid_ed,55_64,medium,4,item_drug_LISINOPRIL,drug,0.0313766226239954,0.0557788040329132,0.0069744412150777,True,False
non_opioid_ed,55_64,medium,5,item_drug_CEPHALEXIN,drug,0.0193642707897071,0.0361299339070609,0.0025986076723533,True,False
non_opioid_ed,55_64,medium,6,item_drug_AZITHROMYCIN,drug,0.0187598091313262,0.0348638286508332,0.0026557896118192,True,False
non_opioid_ed,55_64,medium,7,item_drug_IBUPROFEN,drug,0.0068581923491006,0.0129226899326702,0.000793694765531,True,False
non_opioid_ed,55_64,medium,8,item_drug_OMEPRAZOLE,drug,0.0058919224168787,0.011312367283313,0.0004714775504445,True,False
non_opioid_ed,55_64,medium,9,item_drug_MUPIROCIN,drug,0.0056700211347016,0.0110255133045023,0.0003145289649009,True,False
non_opioid_ed,55_64,medium,10,item_drug_SIMVASTATIN,drug,0.0052930560301585,0.0100865601205819,0.000499551939735,True,False
non_opioid_ed,55_64,medium,11,item_drug_PREDNISONE,drug,0.0048716897718488,0.0093545348184585,0.0003888447252391,True,False
non_opioid_ed,55_64,medium,12,item_drug_CARVEDILOL,drug,0.0035573319121933,0.0069412209567422,0.0001734428676444,True,False
non_opioid_ed,55_64,medium,13,item_drug_GLIPIZIDE,drug,0.0029299724540806,0.0057020623685005,0.0001578825396608,True,False
non_opioid_ed,55_64,medium,14,item_drug_NAPROXEN,drug,0.0025200331425756,0.0049625285012179,7.753778393339967e-05,True,False
non_opioid_ed,55_64,medium,15,item_drug_MELOXICAM,drug,0.0024811205172267,0.0048962563675539,6.598466689955856e-05,True,False
non_opioid_ed,55_64,medium,16,item_drug_HYDROCHLOROTHIAZIDE,drug,0.0022705314627241,0.0044561037589853,8.495916646288614e-05,True,False
non_opioid_ed,55_64,medium,17,item_drug_VIAGRA,drug,0.0021256500840016,0.0042065926563257,4.470751167756548e-05,True,False
non_opioid_ed,55_64,medium,18,item_drug_METHOCARBAMOL,drug,0.0014113616601695,0.0027803113879145,4.241193242454189e-05,True,False
non_opioid_ed,55_64,medium,19,item_drug_BENZONATATE,drug,0.0013411281950344,0.0026397108406036,4.2545549465145285e-05,True,False
non_opioid_ed,55_64,medium,20,item_drug_ALLOPURINOL,drug,0.0013102071533603,0.0025970460985269,2.33682081938242e-05,True,False
non_opioid_ed,55_64,extreme,1,pgx_num_drugs,pgx,0.99999999983026,0.9999999998729284,0.9999999997875916,True,False
non_opioid_ed,55_64,extreme,2,pgx_num_cpic_drugs,pgx,0.0653410749355411,0.1016694312297588,0.0290127186413234,True,False
non_opioid_ed,55_64,extreme,3,item_drug_LISINOPRIL,drug,0.0297005224594793,0.0527986221773636,0.006602422741595,True,False
non_opioid_ed,55_64,extreme,4,item_drug_CEPHALEXIN,drug,0.0249445956893076,0.0465415887457865,0.0033476026328287,True,False
non_opioid_ed,55_64,extreme,5,item_drug_AMOXICILLIN,drug,0.0228258294002104,0.0409305145991181,0.0047211442013027,True,False
non_opioid_ed,55_64,extreme,6,item_drug_IBUPROFEN,drug,0.0186885675165681,0.0352149014715649,0.0021622335615713,True,False
non_opioid_ed,55_64,extreme,7,item_drug_AZITHROMYCIN,drug,0.0175018237372873,0.0325255849056237,0.0024780625689509,True,False
non_opioid_ed,55_64,extreme,8,item_drug_OMEPRAZOLE,drug,0.0120380730671699,0.0231130172226971,0.0009631289116426,True,False
non_opioid_ed,55_64,extreme,9,item_drug_GLIPIZIDE,drug,0.0119486770590619,0.0232540740828648,0.0006432800352591,True,False
non_opioid_ed,55_64,extreme,10,item_drug_CARVEDILOL,drug,0.0078457619377299,0.0153091282859339,0.0003823955895259,True,False
non_opioid_ed,55_64,extreme,11,item_drug_PREDNISONE,drug,0.0072474535069543,0.0139164150383252,0.0005784919755833,True,False
non_opioid_ed,55_64,extreme,12,item_drug_MUPIROCIN,drug,0.0070593033152411,0.0137269398044343,0.0003916668260479,True,False
non_opioid_ed,55_64,extreme,13,item_drug_METHOCARBAMOL,drug,0.0050076948897249,0.0098651599296165,0.0001502298498332,True,False
non_opioid_ed,55_64,extreme,14,item_drug_SIMVASTATIN,drug,0.0038097756020769,0.0072596563743049,0.0003598948298489,True,False
non_opioid_ed,55_64,extreme,15,item_drug_LEVOFLOXACIN,drug,0.0032181321815602,0.0063320949820518,0.0001041693810687,True,False
non_opioid_ed,55_64,extreme,16,item_drug_FUROSEMIDE,drug,0.0027722026523206,0.0055144446891553,2.99606154860183e-05,True,False
non_opioid_ed,55_64,extreme,17,item_drug_HYDROCHLOROTHIAZIDE,drug,0.0021754595614392,0.0042694232485504,8.149587432802737e-05,True,False
non_opioid_ed,55_64,extreme,18,item_drug_BENZONATATE,drug,0.0021694075076689,0.0042700019841945,6.881303114342345e-05,True,False
non_opioid_ed,55_64,extreme,19,item_drug_MELOXICAM,drug,0.0016903135951925,0.0033355758744311,4.505131595394592e-05,True,False
non_opioid_ed,55_64,extreme,20,item_drug_NAPROXEN,drug,0.001379047348558,0.0027155325488798,4.256214823628504e-05,True,False
non_opioid_ed,55_64,high,1,pgx_num_drugs,pgx,0.9999999998172188,0.999999999846846,0.9999999997875916,True,False
non_opioid_ed,55_64,high,2,pgx_num_cpic_drugs,pgx,0.0451466185123312,0.070244965290919,0.0200482717337434,True,False
non_opioid_ed,55_64,high,3,item_drug_LISINOPRIL,drug,0.0363093827893592,0.0645468258615681,0.0080719397171503,True,False
non_opioid_ed,55_64,high,4,item_drug_AMOXICILLIN,drug,0.0316637954832258,0.0567783373483723,0.0065492536180793,True,False
non_opioid_ed,55_64,high,5,item_drug_CEPHALEXIN,drug,0.0258025789570545,0.0481420164124571,0.0034631415016519,True,False
non_opioid_ed,55_64,high,6,item_drug_AZITHROMYCIN,drug,0.0213939552831851,0.0397585195279793,0.0030293910383909,True,False
non_opioid_ed,55_64,high,7,item_drug_IBUPROFEN,drug,0.0141588397900487,0.0266789660916724,0.001638713488425,True,False
non_opioid_ed,55_64,high,8,item_drug_OMEPRAZOLE,drug,0.0088912395014591,0.0170707180730305,0.0007117609298876,True,False
non_opioid_ed,55_64,high,9,item_drug_GLIPIZIDE,drug,0.0083877494431383,0.0163236459346723,0.0004518529516042,True,False
non_opioid_ed,55_64,high,10,item_drug_PREDNISONE,drug,0.0073340239820339,0.0140823897171244,0.0005856582469434,True,False
non_opioid_ed,55_64,high,11,item_drug_MUPIROCIN,drug,0.0066388598037071,0.0129091756858278,0.0003685439215865,True,False
non_opioid_ed,55_64,high,12,item_drug_SIMVASTATIN,drug,0.0066384222115428,0.0126498896783628,0.0006269547447228,True,False
non_opioid_ed,55_64,high,13,item_drug_CARVEDILOL,drug,0.0047228623959754,0.009215247899785,0.0002304768921658,True,False
non_opioid_ed,55_64,high,14,item_drug_METHOCARBAMOL,drug,0.0038179817308852,0.0075212789781957,0.0001146844835748,True,False
non_opioid_ed,55_64,high,15,item_drug_HYDROCHLOROTHIAZIDE,drug,0.0030848992441436,0.0060542128697056,0.0001155856185816,True,False
non_opioid_ed,55_64,high,16,item_drug_NAPROXEN,drug,0.0028095349225018,0.0055324659604753,8.66038845284297e-05,True,False
non_opioid_ed,55_64,high,17,item_drug_MELOXICAM,drug,0.0026071777653818,0.0051448742319372,6.94812988264754e-05,True,False
non_opioid_ed,55_64,high,18,item_drug_BENZONATATE,drug,0.0021114230221868,0.0041557618717391,6.708417263445966e-05,True,False
non_opioid_ed,55_64,high,19,item_drug_LEVOFLOXACIN,drug,0.0018972601303,0.0037329124442908,6.160781630914678e-05,True,False
non_opioid_ed,55_64,high,20,item_drug_VIAGRA,drug,0.0016360285942703,0.0032375086428914,3.454854564919264e-05,True,False
non_opioid_ed,85_114,low,1,pgx_num_drugs,pgx,0.9999999997728414,0.9999999998422616,0.999999999703421,True,False
non_opioid_ed,85_114,low,2,pgx_num_cpic_drugs,pgx,0.3339982940641068,0.4902278400628738,0.1777687480653397,True,False
non_opioid_ed,85_114,low,3,item_drug_FUROSEMIDE,drug,0.1765527480946579,0.3120372230569919,0.0410682731323238,True,False
non_opioid_ed,85_114,low,4,item_drug_CEPHALEXIN,drug,0.1746064184222304,0.2863193977970529,0.062893439047408,True,False
non_opioid_ed,85_114,low,5,item_drug_MIRTAZAPINE,drug,0.1160044662732225,0.1930848292235067,0.0389241033229383,True,False
non_opioid_ed,85_114,low,6,item_drug_LORAZEPAM,drug,0.0643670706486696,0.115062521251292,0.0136716200460471,True,False
non_opioid_ed,85_114,low,7,item_drug_LISINOPRIL,drug,0.05621722720806,0.1023831229137521,0.0100513315023679,True,False
non_opioid_ed,85_114,low,8,item_drug_AZITHROMYCIN,drug,0.0470606596078017,0.0831446340971922,0.0109766851184111,True,False
non_opioid_ed,85_114,low,9,item_drug_LATANOPROST,drug,0.0457898584753488,0.0851440190910988,0.0064356978595989,True,False
non_opioid_ed,85_114,low,10,item_drug_PREDNISONE,drug,0.0438996493138122,0.0810658171582889,0.0067334814693355,True,False
non_opioid_ed,85_114,low,11,item_drug_ALPRAZOLAM,drug,0.0405955897099397,0.0747169347460392,0.0064742446738402,True,False
non_opioid_ed,85_114,low,12,item_drug_NYSTATIN,drug,0.0384872447808503,0.0717933984915993,0.0051810910701012,True,False
non_opioid_ed,85_114,low,13,item_drug_CARVEDILOL,drug,0.0271081325205042,0.0516352786638872,0.0025809863771211,True,False
non_opioid_ed,85_114,low,14,item_drug_GABAPENTIN,drug,0.0233963852794024,0.0446279917332675,0.0021647788255374,True,False
non_opioid_ed,85_114,low,15,item_drug_CLOPIDOGREL,drug,0.0233748522497743,0.0446036885301167,0.0021460159694318,True,False
non_opioid_ed,85_114,low,16,item_drug_OMEPRAZOLE,drug,0.0218252143579564,0.0419133898235049,0.0017370388924079,True,False
non_opioid_ed,85_114,low,17,item_drug_METRONIDAZOLE,drug,0.015941442007969,0.0304674815292527,0.0014154024866853,True,False
non_opioid_ed,85_114,low,18,item_drug_HYDROCHLOROTHIAZIDE,drug,0.0149594385291861,0.0292340738386865,0.0006848032196857,True,False
non_opioid_ed,85_114,low,19,item_drug_LEVOFLOXACIN,drug,0.0084495711362283,0.0163506878099417,0.0005484544625149,True,False
non_opioid_ed,85_114,low,20,item_drug_FLUCONAZOLE,drug,0.0064193564016469,0.0125165921541402,0.0003221206491535,True,False
non_opioid_ed,85_114,medium,1,pgx_num_drugs,pgx,0.9999999998011913,0.9999999998989612,0.999999999703421,True,False
non_opioid_ed,85_114,medium,2,pgx_num_cpic_drugs,pgx,0.1742175977444795,0.2555998311988472,0.0928353642901117,True,False
non_opioid_ed,85_114,medium,3,item_drug_CEPHALEXIN,drug,0.1567260319040218,0.2569725621325951,0.0564795016754484,True,False
non_opioid_ed,85_114,medium,4,item_drug_FUROSEMIDE,drug,0.1275121623372755,0.2253320220985807,0.0296923025759703,True,False
non_opioid_ed,85_114,medium,5,item_drug_MIRTAZAPINE,drug,0.095431014633994,0.1588060121610551,0.0320560171069329,True,False
non_opioid_ed,85_114,medium,6,item_drug_LORAZEPAM,drug,0.0528386363411804,0.0944314447986699,0.011245827883691,True,False
non_opioid_ed,85_114,medium,7,item_drug_AZITHROMYCIN,drug,0.0483851806736512,0.0854760524558235,0.0112943088914789,True,False
non_opioid_ed,85_114,medium,8,item_drug_LISINOPRIL,drug,0.0442432516728405,0.080554706435142,0.0079317969105391,True,False
non_opioid_ed,85_114,medium,9,item_drug_PREDNISONE,drug,0.0405116516948952,0.0747982793413663,0.0062250240484241,True,False
non_opioid_ed,85_114,medium,10,item_drug_NYSTATIN,drug,0.0371873096473437,0.0693606675245227,0.0050139517701647,True,False
non_opioid_ed,85_114,medium,11,item_drug_ALPRAZOLAM,drug,0.0352726698380784,0.0649053514257944,0.0056399882503624,True,False
non_opioid_ed,85_114,medium,12,item_drug_LATANOPROST,drug,0.0335254568714953,0.0623195705199461,0.0047313432230445,True,False
non_opioid_ed,85_114,medium,13,item_drug_CARVEDILOL,drug,0.0240776899616741,0.0458548831955044,0.0023004967278438,True,False
non_opioid_ed,85_114,medium,14,item_drug_OMEPRAZOLE,drug,0.0199659518581299,0.0383368604024917,0.001595043313768,True,False
non_opioid_ed,85_114,medium,15,item_drug_CLOPIDOGREL,drug,0.0198358697018809,0.0378416682868697,0.001830071116892,True,False
non_opioid_ed,85_114,medium,16,item_drug_GABAPENTIN,drug,0.0192028099459941,0.0366189616677951,0.0017866582241931,True,False
non_opioid_ed,85_114,medium,17,item_drug_METRONIDAZOLE,drug,0.0145726522335287,0.0278446968911377,0.0013006075759196,True,False
non_opioid_ed,85_114,medium,18,item_drug_HYDROCHLOROTHIAZIDE,drug,0.0119386781601266,0.0233258447342413,0.0005515115860119,True,False
non_opioid_ed,85_114,medium,19,item_drug_LEVOFLOXACIN,drug,0.0072724329666807,0.0140669269985301,0.0004779389348312,True,False
non_opioid_ed,85_114,medium,20,item_drug_FLUCONAZOLE,drug,0.0054247225130792,0.0105725723538354,0.000276872672323,True,False
non_opioid_ed,85_114,extreme,1,pgx_num_drugs,pgx,0.9999999997962732,0.9999999998891256,0.9999999997034208,True,False
non_opioid_ed,85_114,extreme,2,item_drug_CEPHALEXIN,drug,0.3282666797345337,0.538369441793289,0.1181639176757784,True,False
non_opioid_ed,85_114,extreme,3,item_drug_FUROSEMIDE,drug,0.216170724730202,0.3820484940644267,0.0502929553959772,True,False
non_opioid_ed,85_114,extreme,4,pgx_num_cpic_drugs,pgx,0.1758795540739262,0.2579852390330564,0.0937738691147959,True,False
non_opioid_ed,85_114,extreme,5,item_drug_MIRTAZAPINE,drug,0.1138957646308928,0.1895212578572044,0.0382702714045812,True,False
non_opioid_ed,85_114,extreme,6,item_drug_AZITHROMYCIN,drug,0.1059191397335793,0.1871971977419594,0.0246410817251992,True,False
non_opioid_ed,85_114,extreme,7,item_drug_PREDNISONE,drug,0.0720798714237084,0.1331124835365014,0.0110472593109155,True,False
non_opioid_ed,85_114,extreme,8,item_drug_LORAZEPAM,drug,0.0715756627898494,0.1279219014255986,0.0152294241541002,True,False
non_opioid_ed,85_114,extreme,9,item_drug_GABAPENTIN,drug,0.0568240918528504,0.1084191961176432,0.0052289875880577,True,False
non_opioid_ed,85_114,extreme,10,item_drug_LATANOPROST,drug,0.0479482530822857,0.0891359058888849,0.0067606002756866,True,False
non_opioid_ed,85_114,extreme,11,item_drug_LISINOPRIL,drug,0.0445182307488499,0.0810334086924487,0.008003052805251,True,False
non_opioid_ed,85_114,extreme,12,item_drug_NYSTATIN,drug,0.0438876035872942,0.0818505917005969,0.0059246154739914,True,False
non_opioid_ed,85_114,extreme,13,item_drug_CARVEDILOL,drug,0.0379388172367463,0.0722619685238642,0.0036156659496283,True,False
non_opioid_ed,85_114,extreme,14,item_drug_ALPRAZOLAM,drug,0.0348091392192627,0.0640313463367142,0.0055869321018111,True,False
non_opioid_ed,85_114,extreme,15,item_drug_CLOPIDOGREL,drug,0.0283907022753446,0.054165622922167,0.0026157816285222,True,False
non_opioid_ed,85_114,extreme,16,item_drug_OMEPRAZOLE,drug,0.0278596125713758,0.0534955564813703,0.0022236686613812,True,False
non_opioid_ed,85_114,extreme,17,item_drug_METRONIDAZOLE,drug,0.0257162994802707,0.0491519334281985,0.0022806655323429,True,False
non_opioid_ed,85_114,extreme,18,item_drug_LEVOFLOXACIN,drug,0.0151428038240925,0.0293079951702811,0.000977612477904,True,False
non_opioid_ed,85_114,extreme,19,item_drug_HYDROCHLOROTHIAZIDE,drug,0.0105897548902732,0.0206828310327615,0.0004966787477849,True,False
non_opioid_ed,85_114,extreme,20,item_drug_FLUCONAZOLE,drug,0.0070387932007224,0.0137175195412997,0.000360066860145,True,False
non_opioid_ed,85_114,high,1,pgx_num_drugs,pgx,0.9999999998014638,0.9999999998995064,0.9999999997034212,True,False
non_opioid_ed,85_114,high,2,item_drug_CEPHALEXIN,drug,0.1894059308764901,0.3106102977540083,0.068201563998972,True,False
non_opioid_ed,85_114,high,3,item_drug_FUROSEMIDE,drug,0.1585874623170451,0.2802855707324979,0.0368893539015923,True,False
non_opioid_ed,85_114,high,4,pgx_num_cpic_drugs,pgx,0.1541937271407107,0.2262394749515272,0.0821479793298942,True,False
non_opioid_ed,85_114,high,5,item_drug_MIRTAZAPINE,drug,0.1399865595017015,0.2330385544689372,0.0469345645344658,True,False
non_opioid_ed,85_114,high,6,item_drug_AZITHROMYCIN,drug,0.0593016990810034,0.104802373848362,0.0138010243136447,True,False
non_opioid_ed,85_114,high,7,item_drug_LORAZEPAM,drug,0.0549830628751042,0.0982863572966441,0.0116797684535643,True,False
non_opioid_ed,85_114,high,8,item_drug_LISINOPRIL,drug,0.0466394053431869,0.0849374534440865,0.0083413572422874,True,False
non_opioid_ed,85_114,high,9,item_drug_PREDNISONE,drug,0.0432670576465198,0.0799036733607193,0.0066304419323204,True,False
non_opioid_ed,85_114,high,10,item_drug_ALPRAZOLAM,drug,0.0380709843117048,0.0700741005255247,0.0060678680978849,True,False
non_opioid_ed,85_114,high,11,item_drug_LATANOPROST,drug,0.0349263278511939,0.0649388293916764,0.0049138263107115,True,False
non_opioid_ed,85_114,high,12,item_drug_NYSTATIN,drug,0.0334417130281622,0.0623816281168595,0.0045017979394648,True,False
non_opioid_ed,85_114,high,13,item_drug_CARVEDILOL,drug,0.0254372478326539,0.0484548988934705,0.0024195967718372,True,False
non_opioid_ed,85_114,high,14,item_drug_GABAPENTIN,drug,0.0230559300868184,0.0439822730086302,0.0021295871650067,True,False
non_opioid_ed,85_114,high,15,item_drug_OMEPRAZOLE,drug,0.022088836806733,0.042423501473111,0.001754172140355,True,False
non_opioid_ed,85_114,high,16,item_drug_CLOPIDOGREL,drug,0.0198207108623347,0.037821225489138,0.0018201962355313,True,False
non_opioid_ed,85_114,high,17,item_drug_METRONIDAZOLE,drug,0.0124259635808737,0.0237462624638852,0.0011056646978623,True,False
non_opioid_ed,85_114,high,18,item_drug_HYDROCHLOROTHIAZIDE,drug,0.0122757591031556,0.0239889739994549,0.0005625442068563,True,False
non_opioid_ed,85_114,high,19,item_drug_LEVOFLOXACIN,drug,0.0097236259030657,0.018822042447645,0.0006252093584864,True,False
non_opioid_ed,85_114,high,20,item_drug_FLUCONAZOLE,drug,0.005016907779632,0.0097808669104678,0.0002529486487962,True,False
non_opioid_ed,25_44,low,1,pgx_num_drugs,pgx,0.9999999998333456,0.999999999873983,0.999999999792708,True,False
non_opioid_ed,25_44,low,2,pgx_num_cpic_drugs,pgx,0.0641749703076335,0.1006497225004955,0.0277002181147715,True,False
non_opioid_ed,25_44,low,3,item_drug_CEPHALEXIN,drug,0.0190609156239984,0.0341720626316695,0.0039497686163273,True,False
non_opioid_ed,25_44,low,4,item_drug_PREDNISONE,drug,0.0081782011468899,0.0146849282557762,0.0016714740380035,True,False
non_opioid_ed,25_44,low,5,item_drug_ERYTHROMYCIN,drug,0.0081137786222572,0.0150665366119998,0.0011610206325146,True,False
non_opioid_ed,25_44,low,6,item_drug_NAPROXEN,drug,0.0066112817856862,0.012502910574555,0.0007196529968175,True,False
non_opioid_ed,25_44,low,7,item_drug_OFLOXACIN,drug,0.004430342662653,0.0083634391629291,0.0004972461623769,True,False
non_opioid_ed,25_44,low,8,item_drug_FLUCONAZOLE,drug,0.0040354043783398,0.0076536769872973,0.0004171317693822,True,False
non_opioid_ed,25_44,low,9,item_drug_METRONIDAZOLE,drug,0.0031634557982381,0.0061482078046425,0.0001787037918336,True,False
non_opioid_ed,25_44,low,10,item_drug_DIAZEPAM,drug,0.0022637036796507,0.0043791072285031,0.0001483001307983,True,False
non_opioid_ed,25_44,low,11,item_drug_MELOXICAM,drug,0.0020147764452775,0.0039251172700004,0.0001044356205547,True,False
non_opioid_ed,25_44,low,12,item_drug_ALPRAZOLAM,drug,0.0017757221503132,0.0034927943723744,5.864992825200797e-05,True,False
non_opioid_ed,25_44,low,13,item_drug_METHOCARBAMOL,drug,0.0016336889596401,0.0032132182645629,5.41596547172799e-05,True,False
non_opioid_ed,25_44,low,14,item_drug_AZITHROMYCIN,drug,0.001270690946703,0.0024532518221442,8.813007126175648e-05,True,False
non_opioid_ed,25_44,low,15,item_drug_AMOXICILLIN,drug,0.0010285422991899,0.0020172181582474,3.9866440132457424e-05,True,False
non_opioid_ed,25_44,low,16,item_drug_ACYCLOVIR,drug,0.0008178233064015,0.0016219220251405,1.3724587662615038e-05,True,False
non_opioid_ed,25_44,low,17,item_drug_NUVARING,drug,0.0007287929202356,0.0014415627158389,1.6023124632337954e-05,True,False
non_opioid_ed,25_44,low,18,item_drug_OCELLA,drug,0.0005540387735417,0.0010978484989562,1.022904812730656e-05,True,False
non_opioid_ed,25_44,low,19,item_drug_OMEPRAZOLE,drug,0.0004490678899242,0.0008899822010965,8.153578751990181e-06,True,False
non_opioid_ed,25_44,low,20,item_drug_KETOCONAZOLE,drug,0.0003872852182821,0.0007683552771917,6.215159372539247e-06,True,False
non_opioid_ed,25_44,medium,1,pgx_num_drugs,pgx,0.9999999998186948,0.9999999998446816,0.999999999792708,True,False
non_opioid_ed,25_44,medium,2,pgx_num_cpic_drugs,pgx,0.0847822952555578,0.1329692955282395,0.0365952949828761,True,False
non_opioid_ed,25_44,medium,3,item_drug_PREDNISONE,drug,0.0202310374231363,0.0363272312700057,0.0041348435762668,True,False
non_opioid_ed,25_44,medium,4,item_drug_CEPHALEXIN,drug,0.0200618333264586,0.0359663402246364,0.0041573264282807,True,False
non_opioid_ed,25_44,medium,5,item_drug_NAPROXEN,drug,0.0090279468535154,0.0170731195010068,0.0009827742060241,True,False
non_opioid_ed,25_44,medium,6,item_drug_ERYTHROMYCIN,drug,0.0078101081440838,0.0145025361623302,0.0011176801258373,True,False
non_opioid_ed,25_44,medium,7,item_drug_FLUCONAZOLE,drug,0.0061848725777799,0.0117303773281268,0.000639367827433,True,False
non_opioid_ed,25_44,medium,8,item_drug_OFLOXACIN,drug,0.0057960364696864,0.0109414784319129,0.0006505945074599,True,False
non_opioid_ed,25_44,medium,9,item_drug_METRONIDAZOLE,drug,0.003557906411191,0.0069147867700571,0.000201026052325,True,False
non_opioid_ed,25_44,medium,10,item_drug_AZITHROMYCIN,drug,0.0033624548977686,0.0064917110518772,0.00023319874366,True,False
non_opioid_ed,25_44,medium,11,item_drug_MELOXICAM,drug,0.0031357137661042,0.0061088638196454,0.000162563712563,True,False
non_opioid_ed,25_44,medium,12,item_drug_DIAZEPAM,drug,0.0029970379673178,0.0057976943414143,0.0001963815932213,True,False
non_opioid_ed,25_44,medium,13,item_drug_AMOXICILLIN,drug,0.0017498153785617,0.0034317923179537,6.783843916972402e-05,True,False
non_opioid_ed,25_44,medium,14,item_drug_METHOCARBAMOL,drug,0.0017093670104399,0.003362040772774,5.669324810581888e-05,True,False
non_opioid_ed,25_44,medium,15,item_drug_ALPRAZOLAM,drug,0.0016387667031398,0.0032233801240339,5.415328224576745e-05,True,False
non_opioid_ed,25_44,medium,16,item_drug_BENZONATATE,drug,0.0009877838347747,0.0019501811730692,2.538649648030812e-05,True,False
non_opioid_ed,25_44,medium,17,item_drug_OMEPRAZOLE,drug,0.0009420046031255,0.0018669021926351,1.7107013615942288e-05,True,False
non_opioid_ed,25_44,medium,18,item_drug_NUVARING,drug,0.0009218846651333,0.0018234871077701,2.028222249659377e-05,True,False
non_opioid_ed,25_44,medium,19,item_drug_ACYCLOVIR,drug,0.0008749424576839,0.0017351895053831,1.4695409984620091e-05,True,False
non_opioid_ed,25_44,medium,20,item_drug_KETOCONAZOLE,drug,0.0007347775534472,0.0014577587216485,1.1796385245983796e-05,True,False
non_opioid_ed,25_44,extreme,1,pgx_num_drugs,pgx,0.9999999998255424,0.9999999998583768,0.999999999792708,True,False
non_opioid_ed,25_44,extreme,2,pgx_num_cpic_drugs,pgx,0.0524560452244137,0.0822696517169086,0.0226424387319189,True,False
non_opioid_ed,25_44,extreme,3,item_drug_PREDNISONE,drug,0.0382378086094286,0.0686606817659458,0.0078149354529114,True,False
non_opioid_ed,25_44,extreme,4,item_drug_CEPHALEXIN,drug,0.0366798384992656,0.0657588122298218,0.0076008647687095,True,False
non_opioid_ed,25_44,extreme,5,item_drug_FLUCONAZOLE,drug,0.0159094658548441,0.0301744420701186,0.0016444896395695,True,False
non_opioid_ed,25_44,extreme,6,item_drug_NAPROXEN,drug,0.0128498187246668,0.0243008305181434,0.0013988069311902,True,False
non_opioid_ed,25_44,extreme,7,item_drug_AZITHROMYCIN,drug,0.0120271401347837,0.0232203574849582,0.0008339227846092,True,False
non_opioid_ed,25_44,extreme,8,item_drug_ERYTHROMYCIN,drug,0.0087364042271322,0.0162225280124269,0.0012502804418374,True,False
non_opioid_ed,25_44,extreme,9,item_drug_METRONIDAZOLE,drug,0.006206562302242,0.0120624764182249,0.0003506481862591,True,False
non_opioid_ed,25_44,extreme,10,item_drug_DIAZEPAM,drug,0.0054900570974947,0.0106204193969902,0.0003596947979992,True,False
non_opioid_ed,25_44,extreme,11,item_drug_METHOCARBAMOL,drug,0.0053865193748072,0.0105944669050287,0.0001785718445858,True,False
non_opioid_ed,25_44,extreme,12,item_drug_OFLOXACIN,drug,0.0049026112075337,0.0092548405832159,0.0005503818318514,True,False
non_opioid_ed,25_44,extreme,13,item_drug_MELOXICAM,drug,0.0047116428313087,0.0091790327750584,0.000244252887559,True,False
non_opioid_ed,25_44,extreme,14,item_drug_GABAPENTIN,drug,0.0040559874479266,0.0080557749796228,5.619991623032591e-05,True,False
non_opioid_ed,25_44,extreme,15,item_drug_ALPRAZOLAM,drug,0.0031981277158113,0.0062905993194597,0.0001056561121629,True,False
non_opioid_ed,25_44,extreme,16,item_drug_BENZONATATE,drug,0.0026806845031225,0.0052925202997779,6.884870646711604e-05,True,False
non_opioid_ed,25_44,extreme,17,item_drug_IBUPROFEN,drug,0.0023328376108226,0.0046010214776521,6.465374399317264e-05,True,False
non_opioid_ed,25_44,extreme,18,item_drug_AMOXICILLIN,drug,0.0022157459347594,0.0043455860930958,8.590577642296734e-05,True,False
non_opioid_ed,25_44,extreme,19,item_drug_KETOCONAZOLE,drug,0.0017873808947475,0.0035460893459629,2.8672443532216416e-05,True,False
non_opioid_ed,25_44,extreme,20,item_drug_OMEPRAZOLE,drug,0.0014442114155407,0.0028622002301927,2.622260088872812e-05,True,False
non_opioid_ed,25_44,high,1,pgx_num_drugs,pgx,0.9999999998087852,0.9999999998248624,0.999999999792708,True,False
non_opioid_ed,25_44,high,2,pgx_num_cpic_drugs,pgx,0.0840510056365823,0.1318219598772429,0.0362800513959217,True,False
non_opioid_ed,25_44,high,3,item_drug_PREDNISONE,drug,0.0369323020763583,0.0663163522940285,0.0075482518586882,True,False
non_opioid_ed,25_44,high,4,item_drug_CEPHALEXIN,drug,0.0247664083482266,0.0444004320922825,0.0051323846041708,True,False
non_opioid_ed,25_44,high,5,item_drug_NAPROXEN,drug,0.0129737814766489,0.0245351968945976,0.0014123660587001,True,False
non_opioid_ed,25_44,high,6,item_drug_FLUCONAZOLE,drug,0.0122067907060834,0.0231517148299527,0.0012618665822141,True,False
non_opioid_ed,25_44,high,7,item_drug_ERYTHROMYCIN,drug,0.0096312598544152,0.0178841127102214,0.0013784069986091,True,False
non_opioid_ed,25_44,high,8,item_drug_AZITHROMYCIN,drug,0.0082143580831764,0.0158590778178584,0.0005696383484944,True,False
non_opioid_ed,25_44,high,9,item_drug_OFLOXACIN,drug,0.0070741938427513,0.0133542356235238,0.0007941520619788,True,False
