article_id,title,pubdate,pmc_id,authors,search_num,source_file,ontology_nodes,domain_primary,node_primary,ooda_phase_primary,key_phrases,comprehend_entities,rq1_score,rq2_score,n1_score,n4_score,n5_score,composite_score,include_recommended,screen_reason,human_decision
5823,Adverse event profiles of hypomagnesemia caused by proton pump inhibitors using the Japanese Adverse Drug Event Report (JADER) Database.,2022,HSH9b503762,"Yamashiro, Hosomi, Yokoyama, Ogata, Nakamura, Kawasaki",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,proton pump inhibitors; adverse event profiles; the japanese adverse drug event report; hypomagnesemia; database,,0.1,0.0,0.0,0.0,0.0,0.1,include,score=0.100,
5824,Analysis of adverse drug events in patients with bipolar disorders using the Japanese Adverse Drug Event Report database.,2022,HSH9b503762,"Uwai, Nabekura",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,adverse drug events; bipolar disorders; the japanese adverse drug event report database; the japanese adverse drug event report; patients,,0.05,0.0,0.0,0.0,0.0,0.05,include,score=0.050,
5856,DeepPSE: Prediction of polypharmacy side effects by fusing deep representation of drug pairs and attention mechanism.,2022,HSH9b503762,"Lin, Zhang, Wei, Xiong",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,polypharmacy side effects; deep representation; drug pairs; attention mechanism; prediction,,0.05,0.0,0.0,0.0,0.0,0.125,include,score=0.125,
5926,STNN-DDI: a Substructure-aware Tensor Neural Network to predict Drug-Drug Interactions.,2022,HSH9b503762,"Yu, Zhao, Shi",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,tensor neural network; drug-drug interactions; a substructure-aware tensor neural network; stnn-ddi,,0.05,0.0,0.0,0.0,0.0,0.05,include,score=0.050,
5939,Allergic Adverse Drug Events After Alert Overrides in Hospitalized Patients.,2022,HSH9b503762,"Luri, Gastaminza, Idoate, Ortega",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,allergic adverse drug events; alert overrides; hospitalized patients,,0.05,0.0,0.0,0.0,0.0,0.05,include,score=0.050,
5959,Cost of adverse drug events related to potentially inappropriate medication use: A systematic review.,2022,HSH9b503762,"Schiavo, Forgerini, Lucchetta, Silva, Mastroianni",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,adverse drug events; potentially inappropriate medication use; cost; a systematic review,,0.05,0.0,0.0,0.0,0.0,0.05,include,score=0.050,
5960,3DGT-DDI: 3D graph and text based neural network for drug-drug interaction prediction.,2022,HSH9b503762,"He, Chen, Yu-Chian Chen",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,text based neural network; 3d graph; drug-drug interaction prediction; 3dgt-ddi,,0.05,0.0,0.0,0.0,0.0,0.05,include,score=0.050,
5970,Analysis of drug adverse events in elderly patients based on the Japanese Adverse Drug Event Report Database.,2022,HSH9b503762,"Okada, Sera, Taguchi, Yamada, Nagai",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,drug adverse events; elderly patients; the japanese adverse drug event report database; analysis,,0.05,0.0,0.0,0.0,0.0,0.05,include,score=0.050,
5971,Decision-support systems for managing polypharmacy in the elderly: A scoping review.,2022,HSH9b503762,"Mouazer, Tsopra, Sedki, Letord, Lamy",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,polypharmacy; decision-support systems; a scoping review,,0.05,0.0,0.0,0.0,0.0,0.125,include,score=0.125,
5992,"Clinical Aspects of Drug-Drug Interaction and Drug Nephrotoxicity at Renal Organic Cation Transporters 2 (OCT2) and Multidrug and Toxin Exclusion 1, and 2-K (MATE1/MATE2-K).",2022,HSH9b503762,"Saad, Zhang, Mohammed, Wu",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,renal organic cation transporters; clinical aspects; drug-drug interaction and drug nephrotoxicity; multidrug; oct2,,0.0,0.0,0.0,0.0,0.0,0.125,include,score=0.125,
5996,Implications for herbal polypharmacy: coumarin-induced hepatotoxicity increased through common herbal phytochemicals astragaloside IV and atractylenolide I.,2022,HSH9b503762,"Britza, Musgrave, Byard",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,common herbal phytochemicals; herbal polypharmacy; iv; coumarin-induced hepatotoxicity; atractylenolide,,0.05,0.0,0.0,0.0,0.0,0.125,include,score=0.125,
6010,The role of alcohol intake in the pharmacogenetics of treatment with clozapine.,2022,HSH9b503762,"Monroy-Jaramillo, Martínez-Magaña, Pérez-Aldana, Ortega-Vázquez, Montalvo-Ortiz, López-López",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed|clinical_outcomes::pharmacovigilance,clinical_outcomes,polypharmacy_ed,act,alcohol intake; treatment; clozapine; the pharmacogenetics; the role,,0.05,0.0,0.0,0.0,0.0,0.05,include,score=0.050,
6019,Development of in silico prediction models for drug-induced liver malignant tumors based on the activity of molecular initiating events: Biologically interpretable features.,2022,HSH9b503762,"Kurosaki, Uesawa",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,molecular initiating events; silico prediction models; drug-induced liver malignant tumors; the activity,,0.0,0.0,0.0,0.0,0.1,0.1,include,score=0.100,
6034,Effective knowledge graph embeddings based on multidirectional semantics relations for polypharmacy side effects prediction.,2022,HSH9b503762,"Yao, Sun, Jian, Wu, Wang",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,multidirectional semantics relations; effective knowledge graph embeddings; polypharmacy side effects prediction,,0.1,0.0,0.0,0.0,0.0,0.125,include,score=0.125,
6058,Facing the challenge of polypharmacy when prescribing for older people with cardiovascular disease. A review by the European Society of Cardiology Working Group on Cardiovascular Pharmacotherapy.,2022,HSH9b503762,"Tamargo, Kjeldsen, Delpón, Semb, Cerbai, Dobrev, Savarese, Sulzgruber, Rosano, Borghi, Wassmann, Torp-Pedersen, Agewall, Drexel, Baumgartner, Lewis, Ceconi, Kaski, Niessner",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,cardiology working group; older people; cardiovascular pharmacotherapy; cardiovascular disease; polypharmacy,,0.05,0.0,0.0,0.0,0.0,0.125,include,score=0.125,
6065,Medication Optimization Using Pharmacogenomic Testing in a Complex Mental Health Population Prescribed Psychiatric Polypharmacy.,2022,HSH9b503762,"Wood, Agrawal, Deem, Dupper Knoper, Merino, Molzof, Maus, Kim, Lodin, Lim",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,complex mental health population prescribed psychiatric polypharmacy; medication optimization using pharmacogenomic testing; pharmacogenomic testing; a complex mental health population prescribed psychiatric polypharmacy; medication optimization,,0.1,0.0,0.0,0.0,0.0,0.25,include,score=0.250,
6115,META-DDIE: predicting drug-drug interaction events with few-shot learning.,2022,HSH9b503762,"Deng, Qiu, Xu, Liu, Zhang, Zhu, Zhang",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,drug-drug interaction events; ddie; few-shot learning; meta; meta-ddie,,0.05,0.0,0.0,0.0,0.0,0.05,include,score=0.050,
6118,An attentive joint model with transformer-based weighted graph convolutional network for extracting adverse drug event relation.,2022,HSH9b503762,"El-Allaly, Sarrouti, En-Nahnahi, Ouatik El Alaoui",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,adverse drug event relation; transformer-based weighted graph convolutional network; an attentive joint model,,0.05,0.0,0.0,0.0,0.0,0.05,include,score=0.050,
6149,"Ursodeoxycholic acid for the prevention of symptomatic gallstone disease after bariatric surgery (UPGRADE): a multicentre, double-blind, randomised, placebo-controlled superiority trial.",2021,HSH9b503762,"Haal, Guman, Boerlage, Acherman, de Brauw, Bruin, de Castro, van Hooft, van de Laar, Moes, Schouten, Schouten, van Soest, van Veen, de Vries, Fockens, Dijkgraaf, Gerdes, Voermans",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,symptomatic gallstone disease; bariatric surgery; ursodeoxycholic acid; bariatric; ursodeoxycholic,,0.05,0.0,0.0,0.0,0.0,0.05,include,score=0.050,
6158,"MDF-SA-DDI: predicting drug-drug interaction events based on multi-source drug fusion, multi-source feature fusion and transformer self-attention mechanism.",2022,HSH9b503762,"Lin, Wang, Zhang, Chu, Liu, Fang, Jiang, Wang, Zhao, Xiong, Wei",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,multi-source drug fusion; multi-source feature fusion; drug-drug interaction events; transformer self-attention mechanism; mdf-sa-ddi,,0.05,0.0,0.0,0.0,0.0,0.05,include,score=0.050,
6195,Drug Prescribing: Polypharmacy and Deprescribing.,2021,HSH9b503762,"McQuade, Campbell",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,drug prescribing; deprescribing; polypharmacy,,0.05,0.0,0.0,0.0,0.0,0.125,include,score=0.125,
6256,Bolstering the safety profile of patients with multiple morbidities receiving polypharmacy: explicit tools to address drug-drug interactions.,2021,HSH9b503762,Sevilla-Sánchez,13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,multiple morbidities; explicit tools; patients; polypharmacy; drug-drug interactions,,0.05,0.0,0.0,0.0,0.0,0.125,include,score=0.125,
6268,Low-dose rivaroxaban plus aspirin in patients with polypharmacy and multimorbidity: an analysis from the COMPASS trial.,2022,HSH9b503762,"Vanassche, Verhamme, Anand, Shestakovska, Leong, Fox, Bhatt, Avezum, Alings, Aboyans, Maggioni, Widimsky, Muehlhofer, Berkowitz, Yusuf, Connolly, Eikelboom, Bosch",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,aspirin; multimorbidity; patients; polypharmacy; compass,,0.05,0.0,0.0,0.0,0.0,0.125,include,score=0.125,
6322,Adverse Drug Events Caused by Drugs Contraindicated for Coadministration Reported in the Japanese Adverse Drug Event Report Database and Recognized by Reporters.,2021,HSH9b503762,"Negishi, Oshima, Horii, Mutoh, Inoue, Numajiri, Ohshima, Kobayashi",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,adverse drug events; drugs contraindicated; the japanese adverse drug event report database; coadministration; reporters,,0.05,0.0,0.0,0.0,0.0,0.05,include,score=0.050,
6351,Limited efficacy with additional adverse effect of anti-adhesion barrier at primary cesarean section.,2022,HSH9b503762,"Lee, Wang, Huang, Yang, Huang",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,anti-adhesion barrier; additional adverse effect; primary cesarean section; limited efficacy,,0.05,0.0,0.0,0.0,0.0,0.05,include,score=0.050,
6388,Polypharmacy side-effect prediction with enhanced interpretability based on graph feature attention network.,2021,HSH9b503762,"Bang, Jhee, Shin",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed|analytical_methods::explainable_ai,clinical_outcomes,polypharmacy_ed,act,graph feature attention network; enhanced interpretability; polypharmacy side-effect prediction,,0.05,0.0,0.0,0.0,0.1,0.125,include,score=0.125,
6392,TRS2P and LDL-C alone or in combination for predicting absolute benefits from additional LDL-C lowering: Analysis from the TNT trial.,2021,HSH9b503762,"Nishikido, Fayyad, Melamed, Ray",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,absolute benefits; additional ldl-c lowering; combination; tnt; the tnt trial,,0.05,0.0,0.0,0.0,0.0,0.05,include,score=0.050,
6433,The Next Generation of Machine Learning in DDIs Prediction.,2021,HSH9b503762,"Huang, Li, Ju, Gao",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,machine learning; ddis prediction; the next generation of machine learning; the next generation,,0.05,0.0,0.0,0.0,0.0,0.05,include,score=0.050,
6458,Polypharmacy Management in Older Patients.,2021,HSH9b503762,"Hoel, Giddings Connolly, Takahashi",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,older patients; polypharmacy management,,0.05,0.0,0.0,0.0,0.0,0.125,include,score=0.125,
6484,Synthesis and Biological Analysis of Anti-addiction Effect and Hepatotoxicity of Tow Baclofen Analogues Complexed with β-Cyclodextrin.,2022,HSH9b503762,"Keniche, El Ouar, Zeghina, Dib",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,anti-addiction effect; tow baclofen analogues; biological analysis; hepatotoxicity; effect and hepatotoxicity of tow baclofen analogues complexed,,0.05,0.0,0.0,0.0,0.0,0.05,include,score=0.050,
6502,Intranasal oxytocin versus placebo for hyperphagia and repetitive behaviors in children with Prader-Willi Syndrome: A randomized controlled pilot trial.,2021,HSH9b503762,"Hollander, Levine, Ferretti, Freeman, Doernberg, Desilva, Taylor",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,intranasal oxytocin; hyperphagia; children; a randomized controlled pilot trial; placebo,,0.05,0.0,0.0,0.0,0.0,0.05,include,score=0.050,
6523,Predicting adverse drug reactions of two-drug combinations using structural and transcriptomic drug representations to train an artificial neural network.,2021,HSH9b503762,"Shankar, Bhandari, Okou, Srinivasa, Athri",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,adverse drug reactions; structural and transcriptomic drug representations; an artificial neural network; two-drug combinations; two,,0.05,0.0,0.0,0.0,0.0,0.125,include,score=0.125,
6529,Tumour spillage of the pleomorphic adenoma of the parotid gland: A proposal for intraoperative measures.,2021,HSH9b503762,"Mantsopoulos, Iro",13,data/chapter1/1.2_clinical_background/drug_interactions/drug_interactions_articles.csv,clinical_outcomes::polypharmacy_ed,clinical_outcomes,polypharmacy_ed,act,tumour spillage; intraoperative measures; tumour; the parotid gland; the pleomorphic adenoma,,0.05,0.0,0.0,0.0,0.0,0.05,include,score=0.050,
6624,Filling the Gaps in Health Data: Using a Machine Learning Approach to Augment Partially Observed Variables Such as Smoking in Claims Data.,2026,HSHa17702ec,"Franzen, Chandakas, Hillman, Rhodes, Nordon",14,data/chapter1/1.4_technical/duckdb_olap/duckdb_articles.csv,technical_infrastructure::scalable_analytics,technical_infrastructure,scalable_analytics,observe,partially observed variables; health data; claims data; augment partially observed variables such as smoking; augment,,0.05,0.0,0.0,0.0,0.0,0.0575,include,score=0.057,
