title,pubdate,pmc_id,authors
HybridDLDR: A hybrid deep learning-based drug resistance prediction system of Glioblastoma (GBM) using molecular descriptors and gene expression data.,2025,NA,"Naveed, Husnain, Alsubaie"
ICU digital health tools and biomarkers in renal system care.,2025,NA,"La, Hoste, Koyner"
IFN-γ ELISpot-enabled machine learning for culprit drug identification in nonimmediate drug hypersensitivity.,2024,NA,"Chongpison, Sriswasdi, Buranapraditkun, Thantiworasit, Rerknimitr, Mongkolpathumrat, Chularojanamontri, Srinoulprasert, Rerkpattanapipat, Chanprapaph, Disphanurat, Chakkavittumrong, Tovanabutra, Srisuttiyakorn, Sukasem, Tuchinda, Pongcharoen, Klaewsongkram"
IGF2BP2-related modification patterns in pancreatic cancer: A machine learning-driven approach towards personalized treatment.,2024,PMC10965819,"Chen, Zang, Zhou, Yang, Zhang, Li, Shu, Gao, Zhu, Yu"
Identification of abdominal aortic aneurysm subtypes based on mechanosensitive genes.,2024,PMC10857568,"Sheng, Zeng, Huang, Liao, Yang"
Identification of drug responsive enhancers by predicting chromatin accessibility change from perturbed gene expression profiles.,2024,PMC11139989,"Wang, Wang"
Identification of drug-resistant individual cells within tumors by semi-supervised transfer learning from bulk to single-cell transcriptome.,2025,PMC11958800,"Huang, Liu"
Identification of high-dimensional omics-derived predictors for tumor growth dynamics using machine learning and pharmacometric modeling.,2021,PMC8099445,"Zwep, Duisters, Jansen, Guo, Meulman, Upadhyay, van Hasselt"
Identification of risk factors for adverse drug reactions in a pharmacovigilance database.,2023,NA,"Attelind, Eriksson, Sundström, Wadelius, Hallberg"
Impact of Criterion Versus Norm-Referenced Assessment on the Quality of Life in Korean Medical Students.,2023,PMC10151616,"Park, Kwon, Lee, Ahn"
"Implementing Whole Genome Sequencing (WGS) in Clinical Practice: Advantages, Challenges, and Future Perspectives.",2024,PMC10969765,"Brlek, Bulić, Bračić, Projić, Škaro, Shah, Shah, Primorac"
Improving Genotype Imputation in High-Dimensional Pharmacogenomics Using Multiple Imputation: Evaluation with Machine Learning Approaches.,2025,NA,"Asiimwe, You, Carr, Pirmohamed, Davies, Jorgensen"
"Improving drug response prediction by integrating multiple data sources: matrix factorization, kernel and network-based approaches.",2021,PMC7820853,"Güvenç Paltun, Mamitsuka, Kaski"
Improving drug response prediction via integrating gene relationships with deep learning.,2024,PMC11006795,"Li, Jiang, Liu, Liu, Qiao, Yao"
In silico binding affinity prediction for metabotropic glutamate receptors using both endpoint free energy methods and a machine learning-based scoring function.,2022,PMC9460939,"Zhai, He, Sun, Wan, Ji, Liu, Li, Wang"
In-silico approaches to assessing multiple high-level drug-drug and drug-disease adverse drug effects.,2024,NA,"Xu, Riviere, Raza, Millagaha Gedara, Ampadi Ramachandran, Tell, Wyckoff, Jaberi-Douraki"
Incorporating SULF1 polymorphisms in a pretreatment CT-based radiomic model for predicting platinum resistance in ovarian cancer treatment.,2021,NA,"Yi, Liu, Zhou, Xiang, Deng, Fu, Zhao, Ouyang, Liu, Sun, Zhang, Li, Zeng, Zhou, Chen"
Incorporation of emergent symptoms and genetic covariates improves prediction of aromatase inhibitor therapy discontinuation.,2024,PMC10799747,"Rattsev, Stearns, Blackford, Hertz, Smith, Rae, Taylor"
"Influence and interaction of genetic, cognitive, neuroendocrine and personalistic markers to antidepressant response in Chinese patients with major depression.",2021,NA,"Bi, Ren, Guo, Ma, Xu, Chen, An, Zhang, Ji, Yuan, Liu, Hou, Yang, Yu, Yi, Xu, He, Sun, Dong, Wu, Zhao, Cai, Li, Yu, Shi, He"
Insight on the Genetics of Atrial Fibrillation in Puerto Rican Hispanics.,2021,PMC7810540,"Gonzalez-Cordero, Duconge-Soler, Franqui-Rivera, Feliu-Maldonado, Roche-Lima, Almodovar-Rivera"
"Integrated Analysis of DNA Methylation, Hydroxymethylation, and Gene Expression Data Using ME-Class2.",2021,NA,"Singh, Edwards"
Integrated analysis of single-cell and bulk transcriptomics reveals the prognostic value and underlying mechanisms of crotonylation in ovarian cancer.,2025,PMC12457283,"Li, Wu, Tao, Guo"
Integrated surface-enhanced Raman spectroscopy and convolutional neural network for quantitative and qualitative analysis of pesticide residues on pericarp.,2024,NA,"Wang, Jiang, Liu, Sun, Zhang, Quan, Zhang, Kong, Yang, Li"
Integrating multi-polygenic scores for enhanced prediction of antidepressant treatment outcomes in an East Asian population.,2026,PMC12708836,"Lin, Fang, Hsu, Chung, Chen, Hsu, Yeh, Zheng, Liu, Wu, Chen, Kuo, Tsai, Liu, Lin"
Integrating multiple machine learning algorithms for prognostic prediction of gastric cancer based on immune-related lncRNAs.,2023,PMC10111190,"Li, Huo, Guo, Li, Ma, Liu, Xie, Zhang, Qu, Chen"
Integrating multiple traits for improving polygenic risk prediction in disease and pharmacogenomics GWAS.,2023,NA,"Zhai, Guo, Wu, Mehrotra, Shen"
Integration of cancer stemness and neoantigen load to predict responsiveness to anti-PD1/PDL1 therapy.,2022,PMC9714307,"Luo, Liu, Shen, Xu, Shi, Chao, Wen, Zhang, Wang, Liu, Jiang"
