title,authors,pubdate,pmc_id
"Adverse Drug Reactions of Olanzapine, Clozapine and Loxapine in Children and Youth: A Systematic Pharmacogenetic Review.","Merino, Fernandez, Gérard, Ben Othman, Rocher, Askenazy, Verstuyft, Drici, Thümmler",2022,PMC9230864
Drugs-associated with red man syndrome: An integrative approach using disproportionality analysis and Pharmip.,"M Shaju, Panicker, Chandni, Lakshmi Prasanna, Nair, Subeesh",2022,HSH437432f4
Hydroxychloroquine safety in Covid-19 vs non-Covid-19 patients: analysis of differences and potential interactions.,"Sainz-Gil, Merino Kolly, Velasco-González, Verde Rello, Fernandez-Araque, Sanz Fadrique, Martín Arias",2023,HSH437432f4
Hepatic Models in Precision Medicine: An African Perspective on Pharmacovigilance.,"Hurrell, Naidoo, Scholefield",2022,PMC9046844
Risk factors for adverse drug reactions associated with clopidogrel therapy.,"Mugosa, Radosavljevic, Sahman, Djordjevic, Todorovic",2022,PMC8990878
Neurological Manifestations Related to Immune Checkpoint Inhibitors: Reverse Translational Research by Using the European Real-World Safety Data.,"Ruggiero, Stelitano, Fraenza, di Mauro, Scavone, Sportiello, Rafaniello, Di Napoli, Danesi, Del Re, Rossi, Capuano",2022,PMC8964934
STOP Pain Project-Opioid Response in Pediatric Cancer Patients and Gene Polymorphisms of Cytokine Pathways.,"Crescioli, Lombardi, Vagnoli, Bettiol, Giunti, Cetica, Coniglio, Provenzano, Giglio, Bonaiuti, Mugelli, Aricò, Messeri, Vannacci, Maggini",2022,PMC8953705
Brentuximab vedotin-induced pancreatitis in lymphoma: a pharmacovigilance study.,"Moore, Elmes, Strassels, Patel",2022,HSH437432f4
Therapeutic drug monitoring of sertraline in children and adolescents: A naturalistic study with insights into the clinical response and treatment of obsessive-compulsive disorder.,"Tini, Smigielski, Romanos, Wewetzer, Karwautz, Reitzle, Correll, Plener, Malzahn, Heuschmann, Unterecker, Scherf-Clavel, Rock, Antony, Briegel, Fleischhaker, Banaschewski, Hellenschmidt, Imgart, Kaess, Kölch, Renner, Reuter-Dang, Rexroth, Schulte-Körne, Theisen, Fekete, Taurines, Gerlach, Egberts, Walitza",2022,HSH437432f4
Unexpected severe hepatic and skin toxicities during high dose methotrexate course for osteosarcoma.,"Salaün, Le Nail, Simon, Narciso, De Pinieux, Vegas, Vinceneux",2022,HSH437432f4
The expanding family of c-Met inhibitors in solid tumors: a comparative analysis of their pharmacologic and clinical differences.,"Fogli, Tabbò, Capuano, Del Re, Passiglia, Cucchiara, Scavone, Gori, Novello, Schmidinger, Danesi",2022,HSH437432f4
Cardiovascular events and safety outcomes associated with remdesivir using a World Health Organization international pharmacovigilance database.,"Jung, Kim, Li, Lee, Koyanagi, Solmi, Kronbichler, Dragioti, Tizaoui, Cargnin, Terrazzino, Hong, Abou Ghayda, Kim, Chung, Jacob, Salem, Yon, Lee, Kostev, Kim, Jung, Choi, Shin, Park, Choi, Ban, Moon, Go, Shin, Smith",2022,PMC8841455
c4c: Paediatric pharmacovigilance: Methodological considerations in research and development of medicines for children - A c4c expert group white paper.,"Aurich, Apele-Freimane, Banaschewski, Chouchana, Day, Kaguelidou, Kelly, Kindblom, Neubert, Wong",2022,PMC9788092
Role of Drug-Gene Interactions and Pharmacogenetics in Simvastatin-Associated Pulmonary Toxicity.,"Jessurun, Drent, Wijnen, Harmsze, van Puijenbroek, Bekers, Bast",2021,PMC8553720
Predicting Range of Initial Warfarin Dose Based on Pharmacometabolomic and Genetic Inputs.,"Huang, Cao, Luo, Qian, Wei, Xue, Zhou, Zou, Tan, Chu, Ma, Wang, Wu, Zhang, Sun, Li, Fan, Miao, Zhou",2021,HSH437432f4
The L125F MATE1 variant enriched in populations of Amerindian origin is associated with increased plasma levels of metformin and lactate.,"Morales-Rivera, Alemón-Medina, Martínez-Hernández, Gómez-Garduño, Mirzaeicheshmeh, Altamirano-Bustamante, Ilizaliturri-Flores, Mendoza-Caamal, Pérez-Guillé, García-Álvarez, Contreras-Cubas, Centeno-Cruz, Revilla-Monsalve, García-Ortiz, Barajas-Olmos, Orozco",2021,HSH437432f4
Genetic and Molecular Aspects of Drug-Induced QT Interval Prolongation.,"Baracaldo-Santamaría, Llinás-Caballero, Corso-Ramirez, Restrepo, Dominguez-Dominguez, Fonseca-Mendoza, Calderon-Ospina",2021,PMC8347245
Immune Checkpoint Inhibitors and Cardiotoxicity: An Analysis of Spontaneous Reports in Eudravigilance.,"Mascolo, Scavone, Ferrajolo, Rafaniello, Danesi, Del Re, Russo, Coscioni, Rossi, Alfano, Capuano",2021,PMC8370948
Conference report: inaugural Pharmacogenomics Access & Reimbursement Symposium.,"Rogers, Patrinos, Mitropoulou, Formea, Shawn Jones, Brown",2021,PMC8210499
Application of the community dialogues method to identify ethical values and priorities related to pharmacogenomics.,"Determeyer, Crowder, O'Mahony, Esquivel, Atwal, Atwal, Rogers",2021,HSH437432f4
Combined Impact of Inflammation and Pharmacogenomic Variants on Voriconazole Trough Concentrations: A Meta-Analysis of Individual Data.,"Bolcato, Khouri, Veringa, Alffenaar, Yamada, Naito, Lamoureux, Fonrose, Stanke-Labesque, Gautier-Veyret",2021,PMC8152514
"Acceptability of Pharmacogenetic Testing among French Psychiatrists, a National Survey.","Laplace, Calvet, Lacroix, Mouchabac, Picard, Girard, Charles",2021,PMC8223981
Inaugural Pharmacogenomics Access and Reimbursement Symposium.,"Rogers, Patrinos, Mitropoulou, Formea, Jones, Brown",2021,HSH437432f4
Host pharmacogenetic factors that may affect liver neoplasm incidence upon using direct-acting antivirals for treating hepatitis C infection.,"Zidan, Saad, Ibrahim, Hashem, Mahmoud, Hemeida",2021,PMC8113831
The International Society of Pharmacovigilance (ISoP) Pharmacogenomic Special Interest Group: Pharmacogenomics in Pharmacovigilance.,Yue,2021,PMC8184708
Towards personalized pharmacology: Antipsychotics and schizophrenia.,"Carton, Bordet, Montastruc, Guilhaumou",2021,HSH437432f4
"Pharmacogenetic considerations in the treatment of co-infections with HIV/AIDS, tuberculosis and malaria in Congolese populations of Central Africa.","Pallerla, Elion Assiana, Linh, Cho, Meyer, Fagbemi, Adegnika, Beng, Achidi, Kahunu, Bates, Grobusch, Kremsner, Ntoumi, Velavan",2021,HSH437432f4
Pitfalls and challenges associated with phenoconversion in forensic toxcicology.,"Drevin, Picard, Jousset, Briet, Abbara",2021,HSH437432f4
