feature,importance_normalized,importance_scaled,n_models,models
item_INDOMETHACIN,0.004647439913311413,0.001334520648140569,3,"catboost,xgboost,xgboost_rf"
item_BUPROPION HCL,0.004635311249938783,0.0013310378808521182,3,"catboost,xgboost,xgboost_rf"
item_CIALIS,0.004622650095689202,0.0013274022078599915,3,"catboost,xgboost,xgboost_rf"
item_IMATINIB MESYLATE,0.004618645802061235,0.0013262523678131233,3,"catboost,xgboost,xgboost_rf"
item_GAVILYTE-G,0.004618144009956291,0.001326108277316503,3,"catboost,xgboost,xgboost_rf"
item_ALPHAGAN P,0.00461765344312895,0.0013259674101783385,3,"catboost,xgboost,xgboost_rf"
item_TROSPIUM CHLORIDE ER,0.004611354971678379,0.001324158792883807,3,"catboost,xgboost,xgboost_rf"
item_RENAL CAPS,0.0046079452306356725,0.001323179679670687,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_OMEGA-3-ACID ETHYL ESTERS,0.004605146669411469,0.001322376067830954,3,"catboost,xgboost,xgboost_rf"
item_FELODIPINE ER,0.004603378410977191,0.0013218683092723045,3,"catboost,xgboost,xgboost_rf"
item_GLOBAL EASE INJECT PEN NE,0.004602498327357262,0.0013216155916934238,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_PYRIDOSTIGMINE BROMIDE,0.004590447434926108,0.0013181551564693272,3,"catboost,xgboost,xgboost_rf"
item_FERROUS GLUCONATE,0.004584772960127545,0.0013165257209247503,3,"catboost,xgboost,xgboost_rf"
item_MONOJECT INSULIN SYRINGE/,0.004580818400074028,0.00131539016196236,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_GLIPIZIDE/METFORMIN HYDRO,0.004580327895756894,0.001315249312774113,3,"catboost,xgboost,xgboost_rf"
item_ISTALOL,0.0045802173948744735,0.001315217582248925,3,"catboost,xgboost,xgboost_rf"
item_PENICILLIN V POTASSIUM,0.004575975448847568,0.0013139994998924455,3,"catboost,xgboost,xgboost_rf"
item_PROLIA,0.00456753448802997,0.0013115756629604252,3,"catboost,xgboost,xgboost_rf"
item_TELMISARTAN,0.004563293230887057,0.001310357778418211,3,"catboost,xgboost,xgboost_rf"
item_IBANDRONATE SODIUM,0.004563257726238171,0.00131034758319505,3,"catboost,xgboost,xgboost_rf"
item_ZONISAMIDE,0.004562126353916372,0.0013100227076178852,3,"catboost,xgboost,xgboost_rf"
item_METHIMAZOLE,0.00455942765444324,0.001309247771257825,3,"catboost,xgboost,xgboost_rf"
item_VENLAFAXINE HYDROCHLORIDE,0.004558813385222786,0.0013090713827571658,3,"catboost,xgboost,xgboost_rf"
item_DILTIAZEM HCL CD,0.004554381765184919,0.0013077988351706314,3,"catboost,xgboost,xgboost_rf"
item_IRBESARTAN,0.004550503492888609,0.001306685182373591,3,"catboost,xgboost,xgboost_rf"
item_CODEINE/GUAIFENESIN,0.004549724524955013,0.0013064615003441267,3,"catboost,xgboost,xgboost_rf"
item_METHADONE HCL,0.004543227608987627,0.0013045958993531644,3,"catboost,xgboost,xgboost_rf"
item_VERAPAMIL HYDROCHLORIDE E,0.004541950640623199,0.001304229215613054,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_KLOR-CON,0.0045419403366078765,0.0013042262567967027,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_LEVALBUTEROL TARTRATE HFA,0.004540116601295416,0.0013037025679536796,3,"catboost,xgboost,xgboost_rf"
item_TRAVATAN Z,0.00453948249376512,0.0013035204828470174,3,"catboost,xgboost,xgboost_rf"
item_SIMBRINZA,0.004539233670472301,0.0013034490327953334,3,"catboost,xgboost,xgboost_rf"
item_DOK,0.00453695616629587,0.0013027950434148644,3,"catboost,xgboost,xgboost_rf"
item_RABEPRAZOLE SODIUM,0.004533475369722278,0.0013017955264795016,3,"catboost,xgboost,xgboost_rf"
item_FLOVENT HFA,0.004529831604410811,0.0013007492127808126,3,"catboost,xgboost,xgboost_rf"
item_QUINAPRIL HYDROCHLORIDE,0.004520797888326113,0.0012981551651181547,3,"catboost,xgboost,xgboost_rf"
item_METHYLPHENIDATE HYDROCHLO,0.00451666207792541,0.0012969675597957655,3,"catboost,xgboost,xgboost_rf"
item_ASPIRIN LOW DOSE,0.004516564079438975,0.0012969394193558517,3,"catboost,xgboost,xgboost_rf"
item_DUTASTERIDE,0.004513453040865683,0.0012960460790888094,3,"catboost,xgboost,xgboost_rf"
item_PIOGLITAZONE HYDROCHLORID,0.004512852514807801,0.001295873636961759,3,"catboost,xgboost,xgboost_rf"
item_AMMONIUM LACTATE,0.00451155401063978,0.001295500769177292,3,"catboost,xgboost,xgboost_rf"
item_MOVANTIK,0.004506973149824568,0.001294185366835747,3,"catboost,xgboost,xgboost_rf"
item_PROAIR RESPICLICK,0.00450350066633489,0.0012931882370172357,3,"catboost,xgboost,xgboost_rf"
item_ASPIRIN EC,0.00450248914371455,0.001292897776495296,3,"catboost,xgboost,xgboost_rf"
item_CALCITONIN-SALMON,0.004502416213270116,0.0012928768343882886,3,"catboost,xgboost,xgboost_rf"
item_CARBAMAZEPINE ER,0.0044976328316594745,0.0012915032778396491,3,"catboost,xgboost,xgboost_rf"
item_MELATONIN,0.0044863429392038605,0.0012882613651138601,3,"catboost,xgboost,xgboost_rf"
item_ORPHENADRINE CITRATE ER,0.004485245941668746,0.001287946360317913,3,"catboost,xgboost,xgboost_rf"
item_AZATHIOPRINE,0.004481764195401219,0.0012869465706762454,3,"catboost,xgboost,xgboost_rf"
item_ALFUZOSIN HCL ER,0.004480971992991752,0.0012867190883434642,3,"catboost,xgboost,xgboost_rf"
item_ULORIC,0.00447759790838051,0.0012857502139381432,3,"catboost,xgboost,xgboost_rf"
item_SUPREP BOWEL PREP KIT,0.004469187387822232,0.0012833351179808,3,"catboost,xgboost,xgboost_rf"
item_BD VEO INSULIN SYRINGE UL,0.004468992604201536,0.00128327918551721,3,"catboost,xgboost,xgboost_rf"
item_PROPRANOLOL HCL,0.00446084703519257,0.0012809401708691274,3,"catboost,xgboost,xgboost_rf"
item_NOVOLIN N,0.004457327355043768,0.001279929488445892,3,"catboost,xgboost,xgboost_rf"
item_EQ ASPIRIN ADULT LOW DOSE,0.004451566597039906,0.001278275276525244,3,"catboost,xgboost,xgboost_rf"
item_ONETOUCH DELICA LANCETS E,0.004448817297006156,0.0012774858101240831,3,"catboost,xgboost,xgboost_rf"
item_HUMULIN R,0.004438243109600404,0.001274449413378024,3,"catboost,xgboost,xgboost_rf"
item_TOBRAMYCIN/DEXAMETHASONE,0.004436531739847723,0.0012739579905056131,3,"catboost,xgboost,xgboost_rf"
item_DIOVAN,0.004436305092520373,0.0012738929083219086,3,"catboost,xgboost,xgboost_rf"
item_BICALUTAMIDE,0.004435621054067812,0.0012736964854619915,3,"catboost,xgboost,xgboost_rf"
item_CRESTOR,0.0044301078313054,0.0012721133537267834,3,"catboost,xgboost,xgboost_rf"
item_COLESTIPOL HCL,0.004421388423917652,0.0012696095603662344,3,"catboost,xgboost,xgboost_rf"
item_POTASSIUM CITRATE ER,0.004420771153442469,0.0012694323100499345,3,"catboost,xgboost,xgboost_rf"
item_AMIODARONE HCL,0.004419786788397397,0.0012691496478741,3,"catboost,xgboost,xgboost_rf"
item_CLONAZEPAM ODT,0.0044091280191784115,0.0012660889633097317,3,"catboost,xgboost,xgboost_rf"
item_FARXIGA,0.004405345643261376,0.0012650028473287901,3,"catboost,xgboost,xgboost_rf"
item_BUSPIRONE HCL,0.004398478315118191,0.0012630308818218478,3,"catboost,xgboost,xgboost_rf"
item_THERA,0.004394194797661373,0.0012618008621552309,3,"catboost,xgboost,xgboost_rf"
item_OLOPATADINE HCL,0.0043929456553439055,0.0012614421687140629,3,"catboost,xgboost,xgboost_rf"
item_AMPICILLIN,0.004388145181839226,0.0012600637041976102,3,"catboost,xgboost,xgboost_rf"
item_BD AUTOSHIELD DUO 30G X 5,0.004380748679657627,0.0012579397854230847,3,"catboost,xgboost,xgboost_rf"
item_OLOPATADINE HYDROCHLORIDE,0.004378930060467951,0.0012574175656838308,3,"catboost,xgboost,xgboost_rf"
item_NUEDEXTA,0.0043745335896787476,0.0012561551112666507,3,"catboost,xgboost,xgboost_rf"
item_RIZATRIPTAN BENZOATE,0.004371650560405807,0.0012553272442762864,3,"catboost,xgboost,xgboost_rf"
item_TRADJENTA,0.004365953181744347,0.0012536912318466867,3,"catboost,xgboost,xgboost_rf"
item_TOLTERODINE TARTRATE,0.004364764462883973,0.0012533498891088369,3,"catboost,xgboost,xgboost_rf"
item_MAPAP ARTHRITIS PAIN,0.004363280923663717,0.0012529238881795754,3,"catboost,xgboost,xgboost_rf"
item_JARDIANCE,0.004359019072659761,0.001251700090073485,3,"catboost,xgboost,xgboost_rf"
item_TRUEPLUS LANCETS 28G,0.004357227953719961,0.001251185767079961,3,"catboost,xgboost,xgboost_rf"
item_BESIVANCE,0.00435595272763983,0.0012508195836398895,3,"catboost,xgboost,xgboost_rf"
item_GLIPIZIDE XL,0.004352523857020555,0.0012498349773347882,3,"catboost,xgboost,xgboost_rf"
item_VIRTUSSIN A/C,0.004351229012806198,0.001249463160512534,3,"catboost,xgboost,xgboost_rf"
item_AMLODIPINE/OLMESARTAN MED,0.004349635937149233,0.0012490057060003887,3,"catboost,xgboost,xgboost_rf"
item_ASPIR-LOW,0.004347939797119143,0.0012485186563699435,3,"catboost,xgboost,xgboost_rf"
item_VITAMIN C,0.004347598964246578,0.0012484207856035673,3,"catboost,xgboost,xgboost_rf"
item_RASAGILINE MESYLATE,0.004346962247874975,0.0012482379513634777,3,"catboost,xgboost,xgboost_rf"
item_MINOXIDIL,0.004344548165373926,0.0012475447432738502,3,"catboost,xgboost,xgboost_rf"
item_VASCEPA,0.004334337416299533,0.00124461270849192,3,"catboost,xgboost,xgboost_rf"
item_PREMPRO,0.004331058473550174,0.0012436711542416852,3,"catboost,xgboost,xgboost_rf"
item_CALCIUM CARBONATE,0.004326862734264793,0.0012424663402333279,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_RELION INSULIN SYRINGE/U-,0.004323699664861988,0.0012415580592209248,3,"catboost,xgboost,xgboost_rf"
item_BISOPROLOL FUMARATE,0.004323035995057643,0.0012413674852546194,3,"catboost,xgboost,xgboost_rf"
item_FLUAD 2018-2019,0.004321144837431442,0.0012408244359741272,3,"catboost,xgboost,xgboost_rf"
item_ENALAPRIL MALEATE/HYDROCH,0.004317917385050934,0.0012398976672750115,3,"catboost,xgboost,xgboost_rf"
item_D3,0.004312546508301704,0.001238355410451005,3,"catboost,xgboost,xgboost_rf"
item_LOTEMAX,0.004311857654085496,0.00123815760473598,3,"catboost,xgboost,xgboost_rf"
item_PIOGLITAZONE HCL,0.00430997696800999,0.0012376175623799196,3,"catboost,xgboost,xgboost_rf"
item_FISH OIL,0.004309097096869134,0.0012373649058147831,3,"catboost,xgboost,xgboost_rf"
item_VITAMIN B-12,0.004306451688317507,0.0012366052720377437,3,"catboost,xgboost,xgboost_rf"
item_CIPRODEX,0.004302925698917487,0.0012355927779017842,3,"catboost,xgboost,xgboost_rf"
item_RESTASIS,0.004302894523789024,0.0012355838259081235,3,"catboost,xgboost,xgboost_rf"
item_NEOMYCIN/POLYMYXIN/DEXAME,0.00430155212840896,0.0012351983546839483,3,"catboost,xgboost,xgboost_rf"
item_CLORAZEPATE DIPOTASSIUM,0.004298038891602589,0.0012341895224779677,3,"catboost,xgboost,xgboost_rf"
item_SPS,0.004297639227301979,0.0012340747581622501,3,"catboost,xgboost,xgboost_rf"
item_DORZOLAMIDE HCL,0.0042975053790788266,0.00123403632340659,3,"catboost,xgboost,xgboost_rf"
item_ACCU-CHEK FASTCLIX LANCET,0.0042929134878889235,0.0012327177536733077,3,"catboost,xgboost,xgboost_rf"
item_INSULIN SYRINGE/0.3ML/31G,0.0042914556257703,0.0012322991259695103,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_CERTAVITE SENIOR/ANTIOXID,0.004287125159267532,0.001231055624800733,3,"catboost,xgboost,xgboost_rf"
item_ILEVRO,0.004285331123617791,0.0012305404642687548,3,"catboost,xgboost,xgboost_rf"
item_TOPROL XL,0.004270515192474704,0.0012262860432540265,3,"catboost,xgboost,xgboost_rf"
item_TRUE METRIX SELF MONITORI,0.00427043777032789,0.001226263811346681,3,"catboost,xgboost,xgboost_rf"
item_LIDOCAINE HCL JELLY,0.004268965727581954,0.0012258411116504956,3,"catboost,xgboost,xgboost_rf"
item_TESTOSTERONE CYPIONATE,0.004268458298529531,0.0012256954024943674,3,"catboost,xgboost,xgboost_rf"
item_NOVOLIN R,0.0042677833485916025,0.0012255015894176136,3,"catboost,xgboost,xgboost_rf"
item_ATROPINE SULFATE,0.004266381292660072,0.0012250989865598303,3,"catboost,xgboost,xgboost_rf"
item_OLMESARTAN MEDOXOMIL/HYDR,0.004266259528137864,0.001225064021660417,3,"catboost,xgboost,xgboost_rf"
item_SENEXON-S,0.004264829957450703,0.0012246535178915513,3,"catboost,xgboost,xgboost_rf"
item_DEXAMETHASONE SODIUM PHOS,0.004260476951105436,0.001223403544366857,3,"catboost,xgboost,xgboost_rf"
item_TELMISARTAN/HYDROCHLOROTH,0.004255686030659535,0.0012220278230282461,3,"catboost,xgboost,xgboost_rf"
item_ZENPEP,0.004255192793238141,0.0012218861890242432,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_NIACIN ER,0.0042527660270762204,0.001221189338798807,3,"catboost,xgboost,xgboost_rf"
item_MIRTAZAPINE ODT,0.004251159061918816,0.0012207278958918733,3,"catboost,xgboost,xgboost_rf"
item_TOVIAZ,0.004250670531923993,0.0012205876136337941,3,"catboost,xgboost,xgboost_rf"
item_MYCOPHENOLATE MOFETIL,0.004248300229611617,0.001219906977103316,3,"catboost,xgboost,xgboost_rf"
item_FENOFIBRATE MICRONIZED,0.004248183190245491,0.0012198733690408873,3,"catboost,xgboost,xgboost_rf"
item_PREVACID SOLUTAB,0.004246569797047798,0.0012194100803107363,3,"catboost,xgboost,xgboost_rf"
item_FOLBIC,0.004245201786059513,0.0012190172535190397,3,"catboost,xgboost,xgboost_rf"
item_BROVANA,0.004243324333810948,0.0012184781397621448,3,"catboost,xgboost,xgboost_rf"
item_VENLAFAXINE HCL,0.00423989393595452,0.0012174930949081753,3,"catboost,xgboost,xgboost_rf"
item_CICLOPIROX,0.004238227377269545,0.0012170145396136643,3,"catboost,xgboost,xgboost_rf"
item_DULERA,0.00423782189686873,0.0012168981051944145,3,"catboost,xgboost,xgboost_rf"
item_EPLERENONE,0.0042370944911263204,0.001216689229339981,3,"catboost,xgboost,xgboost_rf"
item_EPITOL,0.004234236091120019,0.0012158684346873965,3,"catboost,xgboost,xgboost_rf"
item_INDAPAMIDE,0.004230106880174758,0.0012146827244103907,3,"catboost,xgboost,xgboost_rf"
item_POTASSIUM CHLORIDE SR,0.004228079615611915,0.0012141005917806374,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_LIDOCAINE HCL,0.004227916165609184,0.0012140536568212507,3,"catboost,xgboost,xgboost_rf"
item_SENNA LAX,0.004226355911184776,0.0012136056269844882,3,"catboost,xgboost,xgboost_rf"
item_TRANDOLAPRIL,0.004225208189813653,0.0012132760567486924,3,"catboost,xgboost,xgboost_rf"
item_FLUOROMETHOLONE,0.00422297516810827,0.0012126348405890077,3,"catboost,xgboost,xgboost_rf"
item_LITHIUM CARBONATE,0.0042210669683444895,0.0012120868976283577,3,"catboost,xgboost,xgboost_rf"
item_TRANSDERM-SCOP,0.004218638885451164,0.0012113896693011538,3,"catboost,xgboost,xgboost_rf"
item_CEFEPIME,0.004217117534319764,0.0012109528106142645,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_DOXEPIN HYDROCHLORIDE,0.004216843405295978,0.0012108740939768639,3,"catboost,xgboost,xgboost_rf"
item_RAPAFLO,0.004216637887531523,0.001210815079184776,3,"catboost,xgboost,xgboost_rf"
item_BENAZEPRIL HCL,0.004216317351814343,0.0012107230367827179,3,"catboost,xgboost,xgboost_rf"
item_DIVALPROEX SODIUM,0.004215556075716665,0.0012105044349954462,3,"catboost,xgboost,xgboost_rf"
item_NADOLOL,0.004214369472429676,0.0012101636997482615,3,"catboost,xgboost,xgboost_rf"
item_RISAQUAD,0.004213666294655931,0.0012099617809981796,3,"catboost,xgboost,xgboost_rf"
item_SPIRONOLACTONE/HYDROCHLOR,0.004212221090341765,0.0012095467880054757,3,"catboost,xgboost,xgboost_rf"
item_ALLERGY RELIEF,0.004211036577369536,0.0012092066529958974,3,"catboost,xgboost,xgboost_rf"
item_ISOSORBIDE MONONITRATE,0.004205796199627064,0.0012077018691940983,3,"catboost,xgboost,xgboost_rf"
item_JANUMET XR,0.0042054295415266995,0.001207596582667565,3,"catboost,xgboost,xgboost_rf"
item_QUETIAPINE FUMARATE ER,0.004204689875001196,0.0012073841861074295,3,"catboost,xgboost,xgboost_rf"
item_METOPROLOL/HYDROCHLOROTHI,0.004204335327291075,0.0012072823771010234,3,"catboost,xgboost,xgboost_rf"
item_BROMPHEN/PSEUDOEPHEDRINE,0.004202520848415093,0.0012067613462602206,3,"catboost,xgboost,xgboost_rf"
item_CVS VITAMIN B12,0.004199591259347,0.0012059201095417557,3,"catboost,xgboost,xgboost_rf"
item_PREMARIN,0.0041985629672102,0.001205624833623298,3,"catboost,xgboost,xgboost_rf"
item_BUPROPION HYDROCHLORIDE,0.004198536415419874,0.0012056172092294174,3,"catboost,xgboost,xgboost_rf"
item_ETODOLAC,0.004196393776313171,0.001205001946593914,3,"catboost,xgboost,xgboost_rf"
item_TEMAZEPAM,0.004192254166258679,0.001203813250194172,3,"catboost,xgboost,xgboost_rf"
item_METHOTREXATE SODIUM,0.004191875363457878,0.0012037044762952787,3,"catboost,xgboost,xgboost_rf"
item_OPTICHAMBER DIAMOND,0.004186824326102484,0.0012022540619228421,3,"catboost,xgboost,xgboost_rf"
item_LIVALO,0.00418272629510469,0.001201077305023283,3,"catboost,xgboost,xgboost_rf"
item_MINOCYCLINE HYDROCHLORIDE,0.00418171495639141,0.0012007868973105827,3,"catboost,xgboost,xgboost_rf"
item_BANOPHEN,0.004180645006824113,0.0012004796593867663,3,"catboost,xgboost,xgboost_rf"
item_REPATHA SURECLICK,0.004179774138222463,0.0012002295879167963,3,"catboost,xgboost,xgboost_rf"
item_CVS ASPIRIN ADULT LOW DOS,0.004177913234455053,0.001199695226085738,3,"catboost,xgboost,xgboost_rf"
item_ZYTIGA,0.00417603201834412,0.001199155031529061,3,"catboost,xgboost,xgboost_rf"
item_PILOCARPINE HYDROCHLORIDE,0.00417602753138955,0.001199153743092065,3,"catboost,xgboost,xgboost_rf"
item_RESTASIS MULTIDOSE,0.004175815116637583,0.0011990927478177293,3,"catboost,xgboost,xgboost_rf"
item_ACARBOSE,0.0041755247437296915,0.001199009366720078,3,"catboost,xgboost,xgboost_rf"
item_PROBENECID,0.0041748275803348825,0.0011988091750096191,3,"catboost,xgboost,xgboost_rf"
item_LIDOCAINE HYDROCHLORIDE,0.004173966604487738,0.001198561944261724,3,"catboost,xgboost,xgboost_rf"
item_SILVER SULFADIAZINE,0.004172275587322697,0.0011980763656711019,3,"catboost,xgboost,xgboost_rf"
item_CONSTULOSE,0.004168961132304385,0.00119712461400959,3,"catboost,xgboost,xgboost_rf"
item_HUMULIN N KWIKPEN,0.0041683823896196725,0.0011969584270169413,3,"catboost,xgboost,xgboost_rf"
item_ACCU-CHEK SOFTCLIX LANCET,0.004168283627068028,0.0011969300671743417,3,"catboost,xgboost,xgboost_rf"
item_GLUCAGON EMERGENCY KIT,0.004165842372252723,0.0011962290565062821,3,"catboost,xgboost,xgboost_rf"
item_GATIFLOXACIN,0.004165492763257776,0.0011961286656607339,3,"catboost,xgboost,xgboost_rf"
item_NEOMYCIN SULFATE,0.004163906816340419,0.0011956732581788628,3,"catboost,xgboost,xgboost_rf"
item_CICLOPIROX NAIL LACQUER,0.00416332419895654,0.0011955059585594477,3,"catboost,xgboost,xgboost_rf"
item_BROMSITE,0.00416288286715469,0.00119537922934654,3,"catboost,xgboost,xgboost_rf"
item_OYSTER SHELL CALCIUM/VITA,0.004161324855802675,0.0011949318436120099,3,"catboost,xgboost,xgboost_rf"
item_NICOTINE TRANSDERMAL SYST,0.004161289131660413,0.001194921585360935,3,"catboost,xgboost,xgboost_rf"
item_MAGNESIUM-OXIDE,0.004160870708811287,0.0011948014344946025,3,"catboost,xgboost,xgboost_rf"
item_DUREZOL,0.004160591081768218,0.001194721139091173,3,"catboost,xgboost,xgboost_rf"
item_ZAFIRLUKAST,0.004156870863474331,0.0011936528717824205,3,"catboost,xgboost,xgboost_rf"
item_EXELON,0.004155702561987788,0.0011933173919298288,3,"catboost,xgboost,xgboost_rf"
item_NEUPRO,0.004154816209986081,0.0011930628743739569,3,"catboost,xgboost,xgboost_rf"
item_PREVNAR 13,0.004152872930088991,0.00119250485809055,3,"catboost,xgboost,xgboost_rf"
item_ONETOUCH ULTRASOFT LANCET,0.004152329608856377,0.0011923488424309566,3,"catboost,xgboost,xgboost_rf"
item_AMLODIPINE BESYLATE/ATORV,0.004152077617037361,0.0011922764825313317,3,"catboost,xgboost,xgboost_rf"
item_LEVALBUTEROL HCL,0.004151979004332597,0.0011922481657175305,3,"catboost,xgboost,xgboost_rf"
item_EQ STOOL SOFTENER,0.004151454152982296,0.0011920974537175378,3,"catboost,xgboost,xgboost_rf"
item_VICTOZA,0.004150842712822303,0.0011919218775866285,3,"catboost,xgboost,xgboost_rf"
item_ACCU-CHEK AVIVA PLUS,0.00414911093021027,0.0011914245931252997,3,"catboost,xgboost,xgboost_rf"
item_CVS D3,0.004147379504506614,0.0011909274111508471,3,"catboost,xgboost,xgboost_rf"
item_PREVIDENT 5000 BOOSTER PL,0.004145218962915453,0.0011903070077850474,3,"catboost,xgboost,xgboost_rf"
item_TRETINOIN,0.004144929564581531,0.0011902239065380467,3,"catboost,xgboost,xgboost_rf"
item_NEOMYCIN/POLYMYXIN/HC,0.00414236942364133,0.0011894887575074886,3,"catboost,xgboost,xgboost_rf"
item_PIOGLITAZONE HCL/METFORMI,0.00414190589429449,0.0011893556542300033,3,"catboost,xgboost,xgboost_rf"
item_HYDROXYZINE HCL,0.004140804593281264,0.001189039413682652,3,"catboost,xgboost,xgboost_rf"
item_SELEGILINE HCL,0.004138564039864752,0.0011883960347787025,3,"catboost,xgboost,xgboost_rf"
item_ASPIRIN EC LOW DOSE,0.004138328644841094,0.0011883284406784234,3,"catboost,xgboost,xgboost_rf"
item_CICLOPIROX OLAMINE,0.004137108422828049,0.0011879780517541772,3,"catboost,xgboost,xgboost_rf"
item_PENTOXIFYLLINE ER,0.0041357438080405345,0.0011875862001875803,3,"catboost,xgboost,xgboost_rf"
item_GUAIATUSSIN AC,0.004135335444319694,0.0011874689378178504,3,"catboost,xgboost,xgboost_rf"
item_PROLENSA,0.00413528950666974,0.0011874557467398516,3,"catboost,xgboost,xgboost_rf"
item_BACITRACIN,0.004134020413804131,0.0011870913244632533,3,"catboost,xgboost,xgboost_rf"
item_NEXAVAR,0.004133297660964112,0.0011868837846980278,3,"catboost,xgboost,xgboost_rf"
item_PROVENTIL HFA,0.004132823062908284,0.0011867475030210436,3,"catboost,xgboost,xgboost_rf"
item_STOOL SOFTENER,0.004132605654757195,0.001186685073883257,3,"catboost,xgboost,xgboost_rf"
item_TRUE METRIX AIR W/BLUETOO,0.004129854713364283,0.0011858951361628897,3,"catboost,xgboost,xgboost_rf"
item_ACCU-CHEK SMARTVIEW STRIP,0.004128916028718746,0.001185625591195138,3,"catboost,xgboost,xgboost_rf"
item_APRISO,0.004128539969891173,0.0011855176052330443,3,"catboost,xgboost,xgboost_rf"
item_GUAIFENESIN AC,0.0041253029185266375,0.0011845880801685694,3,"catboost,xgboost,xgboost_rf"
item_NORVASC,0.004125086728402536,0.0011845260007894017,3,"catboost,xgboost,xgboost_rf"
item_TERCONAZOLE,0.004124153862165263,0.0011842581265879455,3,"catboost,xgboost,xgboost_rf"
item_IRON,0.004122832881456114,0.0011838788046246629,3,"catboost,xgboost,xgboost_rf"
item_HUMULIN 70/30 KWIKPEN,0.004122237091848212,0.00118370772257766,3,"catboost,xgboost,xgboost_rf"
item_NOVOLIN 70/30,0.00412051636197367,0.0011832136119295864,3,"catboost,xgboost,xgboost_rf"
item_TRINTELLIX,0.004120347280545198,0.0011831650598962688,3,"catboost,xgboost,xgboost_rf"
item_CALCIPOTRIENE,0.0041196763836633486,0.0011829724106617867,3,"catboost,xgboost,xgboost_rf"
item_ACETAZOLAMIDE,0.004119381941830925,0.001182887861165209,3,"catboost,xgboost,xgboost_rf"
item_ZIPRASIDONE HCL,0.00411935967488611,0.0011828814671723483,3,"catboost,xgboost,xgboost_rf"
item_SEREVENT DISKUS,0.00411926375531666,0.001182853923697149,3,"catboost,xgboost,xgboost_rf"
item_PROCTOSOL HC,0.004118679700835349,0.0011826862114126468,3,"catboost,xgboost,xgboost_rf"
item_ASPIRIN ENTERIC COATED AD,0.004116752252140046,0.0011821327410870281,3,"catboost,xgboost,xgboost_rf"
item_BISACODYL EC,0.004114776846924034,0.001181565499961078,3,"catboost,xgboost,xgboost_rf"
item_SUMATRIPTAN SUCCINATE,0.004111557103882144,0.0011806409450122767,3,"catboost,xgboost,xgboost_rf"
item_GAVILYTE-N/FLAVOR PACK,0.004110360996664455,0.001180297480694465,3,"catboost,xgboost,xgboost_rf"
item_PREVIDENT 5000 DRY MOUTH,0.004109867620728289,0.0011801558069156983,3,"catboost,xgboost,xgboost_rf"
item_NOVOLIN R RELION,0.004106581491604273,0.0011792121890851818,3,"catboost,xgboost,xgboost_rf"
item_CLINDAMYCIN PHOSPHATE,0.004106197308896843,0.0011791018703365185,3,"catboost,xgboost,xgboost_rf"
item_DESOXIMETASONE,0.004105960783896494,0.0011790339517614204,3,"catboost,xgboost,xgboost_rf"
item_ESTRACE,0.004105801547247117,0.001178988226673953,3,"catboost,xgboost,xgboost_rf"
item_VERAPAMIL HCL SR,0.004104378815921641,0.0011785796868399756,3,"catboost,xgboost,xgboost_rf"
item_PEG-3350/NACL/NA BICARBON,0.004104136859323778,0.0011785102085719778,3,"catboost,xgboost,xgboost_rf"
item_CAPTOPRIL,0.004103139396554778,0.0011782237853613904,3,"catboost,xgboost,xgboost_rf"
item_BETAMETHASONE VALERATE,0.004103109857534658,0.0011782153031791543,3,"catboost,xgboost,xgboost_rf"
item_PROBENECID/COLCHICINE,0.004101899485598983,0.0011778677427221678,3,"catboost,xgboost,xgboost_rf"
item_IRBESARTAN/HYDROCHLOROTHI,0.004101390766634761,0.0011777216631655692,3,"catboost,xgboost,xgboost_rf"
item_CHOLESTYRAMINE LIGHT,0.004101275722482805,0.001177688628032443,3,"catboost,xgboost,xgboost_rf"
item_FLUOCINOLONE ACETONIDE,0.004100995371690607,0.0011776081248031619,3,"catboost,xgboost,xgboost_rf"
item_AZOPT,0.0040999914775446174,0.001177319854811218,3,"catboost,xgboost,xgboost_rf"
item_DILANTIN,0.0040980178000211785,0.001176753109795267,3,"catboost,xgboost,xgboost_rf"
item_SULFASALAZINE,0.004097929559872541,0.0011767277714794311,3,"catboost,xgboost,xgboost_rf"
item_VIAGRA,0.004097416222064687,0.0011765803656136578,3,"catboost,xgboost,xgboost_rf"
item_BD PEN NEEDLE/ORIGINAL/UL,0.004096318364968686,0.0011762651139932711,3,"catboost,xgboost,xgboost_rf"
item_TRIAZOLAM,0.0040962050645059036,0.0011762325795635963,3,"catboost,xgboost,xgboost_rf"
item_PROMETHAZINE/DEXTROMETHOR,0.004095716500489249,0.0011760922875360875,3,"catboost,xgboost,xgboost_rf"
item_BD INSULIN SYRINGE ULTRAF,0.004095529743870617,0.0011760386600404358,3,"catboost,xgboost,xgboost_rf"
