combination,drug_names,interaction_size,n_bins,mean_combined_importance,total_patient_rule_profile_support,total_strict_rule_support
item_drug_BENZONATATE|item_drug_HYDROCHLOROTHIAZIDE|item_drug_MELOXICAM,BENZONATATE + HYDROCHLOROTHIAZIDE + MELOXICAM,3,4,0.0019402771646322666,5118,4131
item_drug_CIPRODEX|item_drug_MUPIROCIN|item_drug_PREDNISOLONE,CIPRODEX + MUPIROCIN + PREDNISOLONE,3,4,0.0019393259963048084,7985,7985
item_drug_BENZONATATE|item_drug_HYDROCORTISONE|item_drug_VYVANSE,BENZONATATE + HYDROCORTISONE + VYVANSE,3,4,0.0019392005566461336,8000,8000
item_drug_CIPRODEX|item_drug_MUPIROCIN,CIPRODEX + MUPIROCIN,2,4,0.001938298550045425,7992,7992
item_drug_AMOXICILLIN|item_drug_KETOCONAZOLE|item_drug_METHOCARBAMOL,AMOXICILLIN + KETOCONAZOLE + METHOCARBAMOL,3,4,0.0019340332087435083,7517,7517
item_drug_HYDROCORTISONE|item_drug_MUPIROCIN|item_drug_OFLOXACIN,HYDROCORTISONE + MUPIROCIN + OFLOXACIN,3,4,0.0019321378902490917,7974,7966
item_drug_CEPHALEXIN|item_drug_LATANOPROST|item_drug_OFLOXACIN,CEPHALEXIN + LATANOPROST + OFLOXACIN,3,4,0.00192328423430465,3914,3827
item_drug_CIPRODEX|item_drug_LORATADINE|item_drug_OFLOXACIN,CIPRODEX + LORATADINE + OFLOXACIN,3,4,0.00191680344981285,7966,7958
item_drug_ERYTHROMYCIN|item_drug_OFLOXACIN|item_drug_VYVANSE,ERYTHROMYCIN + OFLOXACIN + VYVANSE,3,4,0.00191597748002725,7969,7961
item_drug_ERYTHROMYCIN|item_drug_HYDROCORTISONE|item_drug_MUPIROCIN,ERYTHROMYCIN + HYDROCORTISONE + MUPIROCIN,3,4,0.001914030206514375,7995,7995
item_drug_CIPRODEX|item_drug_OFLOXACIN|item_drug_VYVANSE,CIPRODEX + OFLOXACIN + VYVANSE,3,4,0.0019115591424698,7966,7958
item_drug_CIPRODEX|item_drug_HYDROCORTISONE|item_drug_MUPIROCIN,CIPRODEX + HYDROCORTISONE + MUPIROCIN,3,4,0.001909611868956925,7992,7992
item_drug_GABAPENTIN|item_drug_LISINOPRIL|item_drug_MELOXICAM,GABAPENTIN + LISINOPRIL + MELOXICAM,3,4,0.00190729969415305,4194,2694
item_drug_KETOCONAZOLE|item_drug_MELOXICAM|item_drug_OMEPRAZOLE,KETOCONAZOLE + MELOXICAM + OMEPRAZOLE,3,4,0.0019006431274620002,7337,1777
item_drug_CIPRODEX|item_drug_ERYTHROMYCIN|item_drug_LORATADINE,CIPRODEX + ERYTHROMYCIN + LORATADINE,3,4,0.0018986957660781334,7989,7989
item_drug_HYDROCORTISONE|item_drug_PREDNISOLONE,HYDROCORTISONE + PREDNISOLONE,2,4,0.0018968096978017497,7993,7993
item_drug_CIPRODEX|item_drug_ERYTHROMYCIN|item_drug_VYVANSE,CIPRODEX + ERYTHROMYCIN + VYVANSE,3,4,0.0018934514587350833,7989,7989
item_drug_LATANOPROST|item_drug_MELOXICAM,LATANOPROST + MELOXICAM,2,4,0.001893256075391,4224,4137
item_drug_CARVEDILOL|item_drug_GABAPENTIN|item_drug_OFLOXACIN,CARVEDILOL + GABAPENTIN + OFLOXACIN,3,4,0.0018652985083887834,4139,1215
item_drug_LATANOPROST|item_drug_MELOXICAM|item_drug_OMEPRAZOLE,LATANOPROST + MELOXICAM + OMEPRAZOLE,3,4,0.0018637707264163666,4211,3058
item_drug_FINASTERIDE|item_drug_GABAPENTIN,FINASTERIDE + GABAPENTIN,2,4,0.0018619060630606374,245,226
item_drug_BENZONATATE|item_drug_LORATADINE|item_drug_PREDNISONE,BENZONATATE + LORATADINE + PREDNISONE,3,4,0.0018615571278910166,8000,8000
item_drug_BENZONATATE|item_drug_HYDROCHLOROTHIAZIDE|item_drug_NAPROXEN,BENZONATATE + HYDROCHLOROTHIAZIDE + NAPROXEN,3,4,0.00185832551343675,5279,5255
item_drug_BENZONATATE|item_drug_CIPRODEX|item_drug_IBUPROFEN,BENZONATATE + CIPRODEX + IBUPROFEN,3,4,0.001857280997312125,7992,7992
item_drug_BENZONATATE|item_drug_PREDNISONE|item_drug_VYVANSE,BENZONATATE + PREDNISONE + VYVANSE,3,4,0.0018563128205479665,8000,8000
item_drug_BENZONATATE|item_drug_MUPIROCIN|item_drug_PREDNISOLONE,BENZONATATE + MUPIROCIN + PREDNISOLONE,3,4,0.0018514968121753415,7993,7993
item_drug_LATANOPROST|item_drug_METRONIDAZOLE|item_drug_OFLOXACIN,LATANOPROST + METRONIDAZOLE + OFLOXACIN,3,4,0.001850344243265675,619,618
item_drug_BENZONATATE|item_drug_HYDROCHLOROTHIAZIDE,BENZONATATE + HYDROCHLOROTHIAZIDE,2,4,0.0018482795344989,5279,5255
item_drug_CARVEDILOL|item_drug_MELOXICAM|item_drug_OFLOXACIN,CARVEDILOL + MELOXICAM + OFLOXACIN,3,4,0.0018439550975739584,4156,1990
item_drug_CARVEDILOL|item_drug_LATANOPROST|item_drug_MELOXICAM,CARVEDILOL + LATANOPROST + MELOXICAM,3,4,0.0018303315003905416,4156,1903
item_drug_BENZONATATE|item_drug_LORATADINE|item_drug_OFLOXACIN,BENZONATATE + LORATADINE + OFLOXACIN,3,4,0.0018289742656833834,7974,7966
item_drug_CIPRODEX|item_drug_MUPIROCIN|item_drug_PREDNISONE,CIPRODEX + MUPIROCIN + PREDNISONE,3,4,0.0018267241328587583,7992,7992
item_drug_BENZONATATE|item_drug_OFLOXACIN|item_drug_VYVANSE,BENZONATATE + OFLOXACIN + VYVANSE,3,4,0.0018237299583403334,7974,7966
item_drug_BENZONATATE|item_drug_HYDROCORTISONE|item_drug_MUPIROCIN,BENZONATATE + HYDROCORTISONE + MUPIROCIN,3,4,0.0018217826848274583,8000,8000
item_drug_ALLOPURINOL|item_drug_LATANOPROST|item_drug_OFLOXACIN,ALLOPURINOL + LATANOPROST + OFLOXACIN,3,4,0.001817870049971075,4070,4052
item_drug_BENZONATATE|item_drug_ERYTHROMYCIN|item_drug_LORATADINE,BENZONATATE + ERYTHROMYCIN + LORATADINE,3,4,0.0018108665819486667,7995,7995
item_drug_BENZONATATE|item_drug_CIPRODEX|item_drug_LORATADINE,BENZONATATE + CIPRODEX + LORATADINE,3,4,0.0018064482443912167,7992,7992
item_drug_BENZONATATE|item_drug_ERYTHROMYCIN|item_drug_VYVANSE,BENZONATATE + ERYTHROMYCIN + VYVANSE,3,4,0.0018056222746056167,7995,7995
item_drug_BENZONATATE|item_drug_CIPRODEX|item_drug_VYVANSE,BENZONATATE + CIPRODEX + VYVANSE,3,4,0.0018012039370481666,7992,7992
item_drug_HYDROCORTISONE|item_drug_PREDNISOLONE|item_drug_PREDNISONE,HYDROCORTISONE + PREDNISOLONE + PREDNISONE,3,4,0.0017990648980296417,7993,7993
item_drug_CIPRODEX|item_drug_MUPIROCIN|item_drug_OFLOXACIN,CIPRODEX + MUPIROCIN + OFLOXACIN,3,4,0.001794141270651125,7966,7958
item_drug_AMOXICILLIN|item_drug_FINASTERIDE|item_drug_GABAPENTIN,AMOXICILLIN + FINASTERIDE + GABAPENTIN,3,4,0.0017921928700641166,223,0
item_drug_LEVOFLOXACIN|item_drug_MELOXICAM|item_drug_METRONIDAZOLE,LEVOFLOXACIN + MELOXICAM + METRONIDAZOLE,3,4,0.0017862327225712333,2209,2198
item_drug_CIPRODEX|item_drug_ERYTHROMYCIN|item_drug_MUPIROCIN,CIPRODEX + ERYTHROMYCIN + MUPIROCIN,3,4,0.0017760335869164083,7989,7989
item_drug_PREDNISOLONE|item_drug_PREDNISONE,PREDNISOLONE + PREDNISONE,2,4,0.0017724780936545,7993,7993
item_drug_HYDROCORTISONE|item_drug_OFLOXACIN|item_drug_PREDNISOLONE,HYDROCORTISONE + OFLOXACIN + PREDNISOLONE,3,4,0.0017664820358220083,7967,7959
item_drug_GABAPENTIN|item_drug_LATANOPROST|item_drug_MELOXICAM,GABAPENTIN + LATANOPROST + MELOXICAM,3,4,0.0017577213466217333,4194,2692
item_drug_ERYTHROMYCIN|item_drug_HYDROCORTISONE|item_drug_PREDNISOLONE,ERYTHROMYCIN + HYDROCORTISONE + PREDNISOLONE,3,4,0.0017483743520872919,7988,7988
item_drug_CIPRODEX|item_drug_HYDROCORTISONE|item_drug_PREDNISOLONE,CIPRODEX + HYDROCORTISONE + PREDNISOLONE,3,4,0.0017439560145298416,7985,7985
item_drug_CARVEDILOL|item_drug_OFLOXACIN|item_drug_PREDNISONE,CARVEDILOL + OFLOXACIN + PREDNISONE,3,4,0.001731139313560183,4092,1939
item_drug_HYDROCORTISONE|item_drug_PREDNISONE,HYDROCORTISONE + PREDNISONE,2,4,0.0017279069026326752,8000,8000
item_drug_OFLOXACIN|item_drug_PREDNISOLONE,OFLOXACIN + PREDNISOLONE,2,4,0.0017236038003430498,7967,7959
item_drug_BENZONATATE|item_drug_MUPIROCIN|item_drug_OFLOXACIN,BENZONATATE + MUPIROCIN + OFLOXACIN,3,4,0.0017063120865216583,7974,7966
item_drug_CARVEDILOL|item_drug_CEPHALEXIN|item_drug_OFLOXACIN,CARVEDILOL + CEPHALEXIN + OFLOXACIN,3,4,0.0017034815197201,3876,1942
item_drug_ERYTHROMYCIN|item_drug_PREDNISOLONE,ERYTHROMYCIN + PREDNISOLONE,2,4,0.001696442274740975,7988,7988
item_drug_CIPRODEX|item_drug_PREDNISOLONE,CIPRODEX + PREDNISOLONE,2,4,0.0016898147684047998,7985,7985
item_drug_BENZONATATE|item_drug_ERYTHROMYCIN|item_drug_MUPIROCIN,BENZONATATE + ERYTHROMYCIN + MUPIROCIN,3,4,0.0016882044027869414,7995,7995
item_drug_BENZONATATE|item_drug_CIPRODEX|item_drug_MUPIROCIN,BENZONATATE + CIPRODEX + MUPIROCIN,3,4,0.0016837860652294918,7992,7992
item_drug_OFLOXACIN|item_drug_PREDNISOLONE|item_drug_PREDNISONE,OFLOXACIN + PREDNISOLONE + PREDNISONE,3,4,0.0016835942997238417,7967,7959
item_drug_HYDROCORTISONE|item_drug_OFLOXACIN,HYDROCORTISONE + OFLOXACIN,2,4,0.001679032609321225,7974,7966
item_drug_LISINOPRIL|item_drug_MELOXICAM|item_drug_METRONIDAZOLE,LISINOPRIL + MELOXICAM + METRONIDAZOLE,3,4,0.0016725427144453917,619,619
item_drug_KETOCONAZOLE|item_drug_METHOCARBAMOL|item_drug_OMEPRAZOLE,KETOCONAZOLE + METHOCARBAMOL + OMEPRAZOLE,3,4,0.0016688454068434998,7348,1788
item_drug_ERYTHROMYCIN|item_drug_PREDNISOLONE|item_drug_PREDNISONE,ERYTHROMYCIN + PREDNISOLONE + PREDNISONE,3,4,0.001665486615989125,7988,7988
item_drug_ALLOPURINOL|item_drug_GABAPENTIN|item_drug_LISINOPRIL,ALLOPURINOL + GABAPENTIN + LISINOPRIL,3,4,0.0016614119319656167,4040,2617
item_drug_CIPRODEX|item_drug_PREDNISOLONE|item_drug_PREDNISONE,CIPRODEX + PREDNISOLONE + PREDNISONE,3,4,0.001661068278431675,7985,7985
item_drug_BENZONATATE|item_drug_HYDROCORTISONE|item_drug_PREDNISOLONE,BENZONATATE + HYDROCORTISONE + PREDNISOLONE,3,4,0.0016561268304003752,7993,7993
item_drug_FINASTERIDE|item_drug_PREDNISONE,FINASTERIDE + PREDNISONE,2,4,0.0016556503668512502,40,0
item_drug_AMOXICILLIN|item_drug_FINASTERIDE|item_drug_PREDNISONE,AMOXICILLIN + FINASTERIDE + PREDNISONE,3,4,0.0016546890725911917,29,0
item_drug_HYDROCORTISONE|item_drug_OFLOXACIN|item_drug_PREDNISONE,HYDROCORTISONE + OFLOXACIN + PREDNISONE,3,4,0.0016538801723759583,7974,7966
item_drug_ERYTHROMYCIN|item_drug_HYDROCORTISONE,ERYTHROMYCIN + HYDROCORTISONE,2,4,0.0016518710837191502,7995,7995
item_drug_CIPRODEX|item_drug_HYDROCORTISONE,CIPRODEX + HYDROCORTISONE,2,4,0.001645243577382975,7992,7992
item_drug_ERYTHROMYCIN|item_drug_HYDROCORTISONE|item_drug_PREDNISONE,ERYTHROMYCIN + HYDROCORTISONE + PREDNISONE,3,4,0.0016357724886412418,7995,7995
item_drug_ERYTHROMYCIN|item_drug_OFLOXACIN|item_drug_PREDNISOLONE,ERYTHROMYCIN + OFLOXACIN + PREDNISOLONE,3,4,0.0016329037537814917,7962,7954
item_drug_ALLOPURINOL|item_drug_OFLOXACIN|item_drug_OMEPRAZOLE,ALLOPURINOL + OFLOXACIN + OMEPRAZOLE,3,4,0.00163150656141235,4057,3055
item_drug_CIPRODEX|item_drug_HYDROCORTISONE|item_drug_PREDNISONE,CIPRODEX + HYDROCORTISONE + PREDNISONE,3,4,0.0016313541510837918,7992,7992
item_drug_CARVEDILOL|item_drug_METRONIDAZOLE|item_drug_OFLOXACIN,CARVEDILOL + METRONIDAZOLE + OFLOXACIN,3,4,0.001630541528681125,614,114
item_drug_CIPRODEX|item_drug_OFLOXACIN|item_drug_PREDNISOLONE,CIPRODEX + OFLOXACIN + PREDNISOLONE,3,4,0.0016284854162240416,7959,7951
item_drug_LATANOPROST|item_drug_MELOXICAM|item_drug_PREDNISONE,LATANOPROST + MELOXICAM + PREDNISONE,3,4,0.0016235621517931335,4160,4061
item_drug_ALLOPURINOL|item_drug_LATANOPROST|item_drug_OMEPRAZOLE,ALLOPURINOL + LATANOPROST + OMEPRAZOLE,3,4,0.0016178829642289334,4057,3055
item_drug_CIPRODEX|item_drug_ERYTHROMYCIN|item_drug_PREDNISOLONE,CIPRODEX + ERYTHROMYCIN + PREDNISOLONE,3,4,0.001610377732489325,7982,7982
item_drug_ERYTHROMYCIN|item_drug_HYDROCORTISONE|item_drug_OFLOXACIN,ERYTHROMYCIN + HYDROCORTISONE + OFLOXACIN,3,4,0.0016031896264336086,7969,7961
item_drug_CIPRODEX|item_drug_HYDROCORTISONE|item_drug_OFLOXACIN,CIPRODEX + HYDROCORTISONE + OFLOXACIN,3,4,0.0015987712888761584,7966,7958
item_drug_ALLOPURINOL|item_drug_CARVEDILOL|item_drug_OFLOXACIN,ALLOPURINOL + CARVEDILOL + OFLOXACIN,3,4,0.0015980673353865249,4002,1818
item_drug_CEPHALEXIN|item_drug_LATANOPROST|item_drug_MELOXICAM,CEPHALEXIN + LATANOPROST + MELOXICAM,3,4,0.00159590435795305,3914,3827
item_drug_ALLOPURINOL|item_drug_CARVEDILOL|item_drug_LATANOPROST,ALLOPURINOL + CARVEDILOL + LATANOPROST,3,4,0.0015844437382031085,4002,1818
item_drug_CIPRODEX|item_drug_ERYTHROMYCIN|item_drug_HYDROCORTISONE,CIPRODEX + ERYTHROMYCIN + HYDROCORTISONE,3,4,0.0015806636051414417,7989,7989
item_drug_BENZONATATE|item_drug_PREDNISOLONE|item_drug_PREDNISONE,BENZONATATE + PREDNISOLONE + PREDNISONE,3,4,0.0015732390943022086,7993,7993
item_drug_BENZONATATE|item_drug_PREDNISOLONE,BENZONATATE + PREDNISOLONE,2,4,0.0015580709922106,7993,7993
item_drug_ALLOPURINOL|item_drug_OFLOXACIN,ALLOPURINOL + OFLOXACIN,2,4,0.001544859827884975,4070,4052
item_drug_FINASTERIDE|item_drug_GABAPENTIN|item_drug_PREDNISONE,FINASTERIDE + GABAPENTIN + PREDNISONE,3,4,0.0015444438011630833,17,0
item_drug_BENZONATATE|item_drug_HYDROCORTISONE|item_drug_PREDNISONE,BENZONATATE + HYDROCORTISONE + PREDNISONE,3,4,0.001543524966954325,8000,8000
item_drug_BENZONATATE|item_drug_OFLOXACIN|item_drug_PREDNISOLONE,BENZONATATE + OFLOXACIN + PREDNISOLONE,3,4,0.001540656232094575,7967,7959
item_drug_CARVEDILOL|item_drug_GABAPENTIN|item_drug_MELOXICAM,CARVEDILOL + GABAPENTIN + MELOXICAM,3,4,0.0015379186320371833,4139,1215
item_drug_ALLOPURINOL|item_drug_GABAPENTIN|item_drug_OFLOXACIN,ALLOPURINOL + GABAPENTIN + OFLOXACIN,3,4,0.0015254571816177166,4040,2617
item_drug_ALLOPURINOL|item_drug_LATANOPROST,ALLOPURINOL + LATANOPROST,2,4,0.00152442443210985,4070,4052
item_drug_LATANOPROST|item_drug_MELOXICAM|item_drug_METRONIDAZOLE,LATANOPROST + MELOXICAM + METRONIDAZOLE,3,4,0.001522964366914075,619,618
item_drug_BENZONATATE|item_drug_ERYTHROMYCIN|item_drug_PREDNISOLONE,BENZONATATE + ERYTHROMYCIN + PREDNISOLONE,3,4,0.0015225485483598583,7988,7988
item_drug_CIPRODEX|item_drug_PREDNISONE,CIPRODEX + PREDNISONE,2,4,0.0015209119732357249,7992,7992
item_drug_BENZONATATE|item_drug_CIPRODEX|item_drug_PREDNISOLONE,BENZONATATE + CIPRODEX + PREDNISOLONE,3,4,0.0015181302108024082,7985,7985
item_drug_CIPRODEX|item_drug_OFLOXACIN|item_drug_PREDNISONE,CIPRODEX + OFLOXACIN + PREDNISONE,3,4,0.0015158835527779918,7966,7958
item_drug_BENZONATATE|item_drug_HYDROCORTISONE,BENZONATATE + HYDROCORTISONE,2,4,0.0015134998011887752,8000,8000
item_drug_ALLOPURINOL|item_drug_GABAPENTIN|item_drug_LATANOPROST,ALLOPURINOL + GABAPENTIN + LATANOPROST,3,4,0.0015118335844343,4040,2617
item_drug_BENZONATATE|item_drug_HYDROCORTISONE|item_drug_OFLOXACIN,BENZONATATE + HYDROCORTISONE + OFLOXACIN,3,4,0.0015109421047466917,7974,7966
item_drug_ALLOPURINOL|item_drug_MELOXICAM|item_drug_OFLOXACIN,ALLOPURINOL + MELOXICAM + OFLOXACIN,3,4,0.0015041137708028916,4070,4052
item_drug_CIPRODEX|item_drug_ERYTHROMYCIN|item_drug_PREDNISONE,CIPRODEX + ERYTHROMYCIN + PREDNISONE,3,4,0.0014977758690432749,7989,7989
item_drug_BENZONATATE|item_drug_ERYTHROMYCIN|item_drug_HYDROCORTISONE,BENZONATATE + ERYTHROMYCIN + HYDROCORTISONE,3,4,0.001492834421011975,7995,7995
item_drug_ALLOPURINOL|item_drug_LATANOPROST|item_drug_MELOXICAM,ALLOPURINOL + LATANOPROST + MELOXICAM,3,4,0.0014904901736194748,4070,4052
item_drug_AMOXICILLIN|item_drug_CLOPIDOGREL|item_drug_FINASTERIDE,AMOXICILLIN + CLOPIDOGREL + FINASTERIDE,3,4,0.001488764657216628,8,0
item_drug_BENZONATATE|item_drug_CIPRODEX|item_drug_HYDROCORTISONE,BENZONATATE + CIPRODEX + HYDROCORTISONE,3,4,0.001488416083454525,7992,7992
item_drug_CIPRODEX|item_drug_OFLOXACIN,CIPRODEX + OFLOXACIN,2,4,0.001472037679924275,7966,7958
item_drug_CIPRODEX|item_drug_ERYTHROMYCIN|item_drug_OFLOXACIN,CIPRODEX + ERYTHROMYCIN + OFLOXACIN,3,4,0.0014651930068356417,7963,7955
item_drug_CIPRODEX|item_drug_ERYTHROMYCIN,CIPRODEX + ERYTHROMYCIN,2,4,0.0014448761543222,7989,7989
item_drug_ALLOPURINOL|item_drug_LISINOPRIL|item_drug_METRONIDAZOLE,ALLOPURINOL + LISINOPRIL + METRONIDAZOLE,3,4,0.0014266549522579583,618,618
item_drug_CLOPIDOGREL|item_drug_FINASTERIDE,CLOPIDOGREL + FINASTERIDE,2,4,0.0014067637437894043,17,0
item_drug_BENZONATATE|item_drug_CIPRODEX|item_drug_PREDNISONE,BENZONATATE + CIPRODEX + PREDNISONE,3,4,0.0014055283473563584,7992,7992
item_drug_ALLOPURINOL|item_drug_OFLOXACIN|item_drug_PREDNISONE,ALLOPURINOL + OFLOXACIN + PREDNISONE,3,4,0.0013912979867891167,4010,3982
item_drug_AMOXICILLIN|item_drug_FINASTERIDE|item_drug_HYDROCHLOROTHIAZIDE,AMOXICILLIN + FINASTERIDE + HYDROCHLOROTHIAZIDE,3,4,0.0013849436741924963,8,0
item_drug_CLOPIDOGREL|item_drug_FINASTERIDE|item_drug_GABAPENTIN,CLOPIDOGREL + FINASTERIDE + GABAPENTIN,3,4,0.0013785193857885193,10,0
item_drug_ALLOPURINOL|item_drug_LATANOPROST|item_drug_PREDNISONE,ALLOPURINOL + LATANOPROST + PREDNISONE,3,4,0.0013776743896056999,4010,3982
item_drug_BENZONATATE|item_drug_CIPRODEX|item_drug_OFLOXACIN,BENZONATATE + CIPRODEX + OFLOXACIN,3,4,0.001372945485148725,7966,7958
item_drug_LEVOFLOXACIN|item_drug_OFLOXACIN|item_drug_OMEPRAZOLE,LEVOFLOXACIN + OFLOXACIN + OMEPRAZOLE,3,4,0.001369216637428375,3211,3119
item_drug_ALLOPURINOL|item_drug_CEPHALEXIN|item_drug_OFLOXACIN,ALLOPURINOL + CEPHALEXIN + OFLOXACIN,3,4,0.0013636401929490332,3760,3742
item_drug_BENZONATATE|item_drug_LEVOFLOXACIN|item_drug_MELOXICAM,BENZONATATE + LEVOFLOXACIN + MELOXICAM,3,4,0.0013609785351984334,1956,1255
item_drug_BENZONATATE|item_drug_CIPRODEX|item_drug_ERYTHROMYCIN,BENZONATATE + CIPRODEX + ERYTHROMYCIN,3,4,0.0013548378014140083,7989,7989
item_drug_ALLOPURINOL|item_drug_CEPHALEXIN|item_drug_LATANOPROST,ALLOPURINOL + CEPHALEXIN + LATANOPROST,3,4,0.0013500165957656166,3760,3742
item_drug_LEVOFLOXACIN|item_drug_OFLOXACIN,LEVOFLOXACIN + OFLOXACIN,2,4,0.0013412131813809376,3217,3171
item_drug_ALLOPURINOL|item_drug_GABAPENTIN|item_drug_OMEPRAZOLE,ALLOPURINOL + GABAPENTIN + OMEPRAZOLE,3,4,0.0013254700958755749,4028,1671
item_drug_LEVOFLOXACIN|item_drug_MELOXICAM|item_drug_OFLOXACIN,LEVOFLOXACIN + MELOXICAM + OFLOXACIN,3,4,0.0013249342368227583,3217,3171
item_drug_LEVOFLOXACIN|item_drug_OFLOXACIN|item_drug_PREDNISONE,LEVOFLOXACIN + OFLOXACIN + PREDNISONE,3,4,0.0013163128912522168,3176,3131
item_drug_BENZONATATE|item_drug_CIPRODEX,BENZONATATE + CIPRODEX,2,4,0.0013065048717918251,7992,7992
item_drug_CARVEDILOL|item_drug_MELOXICAM|item_drug_METRONIDAZOLE,CARVEDILOL + MELOXICAM + METRONIDAZOLE,3,4,0.001303161652329525,614,114
item_drug_ALLOPURINOL|item_drug_CARVEDILOL|item_drug_GABAPENTIN,ALLOPURINOL + CARVEDILOL + GABAPENTIN,3,4,0.00129203086984975,3985,1138
item_drug_BENZONATATE|item_drug_LEVOFLOXACIN,BENZONATATE + LEVOFLOXACIN,2,4,0.0012907344324898874,2093,2076
item_drug_ALLOPURINOL|item_drug_METRONIDAZOLE|item_drug_OFLOXACIN,ALLOPURINOL + METRONIDAZOLE + OFLOXACIN,3,4,0.0012907002019100582,618,618
item_drug_ALLOPURINOL|item_drug_LATANOPROST|item_drug_METRONIDAZOLE,ALLOPURINOL + LATANOPROST + METRONIDAZOLE,3,4,0.0012770766047266414,618,618
item_drug_FINASTERIDE|item_drug_GABAPENTIN|item_drug_HYDROCHLOROTHIAZIDE,FINASTERIDE + GABAPENTIN + HYDROCHLOROTHIAZIDE,3,4,0.001274698402764388,9,0
item_drug_FINASTERIDE|item_drug_HYDROCHLOROTHIAZIDE,FINASTERIDE + HYDROCHLOROTHIAZIDE,2,4,0.001251032269253207,14,0
item_drug_CLOPIDOGREL|item_drug_FINASTERIDE|item_drug_PREDNISONE,CLOPIDOGREL + FINASTERIDE + PREDNISONE,3,4,0.0012410155883155944,4,0
item_drug_ALLOPURINOL|item_drug_GABAPENTIN|item_drug_MELOXICAM,ALLOPURINOL + GABAPENTIN + MELOXICAM,3,4,0.0011980773052661167,4040,2617
item_drug_FINASTERIDE|item_drug_HYDROCHLOROTHIAZIDE|item_drug_PREDNISONE,FINASTERIDE + HYDROCHLOROTHIAZIDE + PREDNISONE,3,4,0.001137194605291463,6,0
item_drug_AMOXICILLIN|item_drug_CLOPIDOGREL|item_drug_GABAPENTIN,AMOXICILLIN + CLOPIDOGREL + GABAPENTIN,3,4,0.0011288477283673696,45,0
item_drug_ALLOPURINOL|item_drug_METRONIDAZOLE|item_drug_OMEPRAZOLE,ALLOPURINOL + METRONIDAZOLE + OMEPRAZOLE,3,4,0.0010907131161679165,614,553
item_drug_ALLOPURINOL|item_drug_GABAPENTIN,ALLOPURINOL + GABAPENTIN,2,4,0.0010858051295798124,4040,2617
item_drug_ALLOPURINOL|item_drug_GABAPENTIN|item_drug_PREDNISONE,ALLOPURINOL + GABAPENTIN + PREDNISONE,3,4,0.0010852615212523415,3981,2581
item_drug_ALLOPURINOL|item_drug_CEPHALEXIN|item_drug_GABAPENTIN,ALLOPURINOL + CEPHALEXIN + GABAPENTIN,3,4,0.0010576037274122583,3738,2454
item_drug_ALLOPURINOL|item_drug_CARVEDILOL|item_drug_METRONIDAZOLE,ALLOPURINOL + CARVEDILOL + METRONIDAZOLE,3,4,0.0010572738901420916,613,113
item_drug_AMOXICILLIN|item_drug_CLOPIDOGREL,AMOXICILLIN + CLOPIDOGREL,2,4,0.001032256257657679,188,0
item_drug_AMOXICILLIN|item_drug_CLOPIDOGREL|item_drug_PREDNISONE,AMOXICILLIN + CLOPIDOGREL + PREDNISONE,3,4,0.0009913439308944444,70,0
item_drug_ALLOPURINOL|item_drug_GABAPENTIN|item_drug_METRONIDAZOLE,ALLOPURINOL + GABAPENTIN + METRONIDAZOLE,3,4,0.0009846637363732833,611,370
item_drug_CLOPIDOGREL|item_drug_FINASTERIDE|item_drug_HYDROCHLOROTHIAZIDE,CLOPIDOGREL + FINASTERIDE + HYDROCHLOROTHIAZIDE,3,4,0.0009712701899168991,12,0
item_drug_ALLOPURINOL|item_drug_MELOXICAM|item_drug_METRONIDAZOLE,ALLOPURINOL + MELOXICAM + METRONIDAZOLE,3,4,0.0009633203255584584,618,618
item_drug_ALLOPURINOL|item_drug_METRONIDAZOLE|item_drug_PREDNISONE,ALLOPURINOL + METRONIDAZOLE + PREDNISONE,3,4,0.0008505045415446833,609,604
item_drug_ALLOPURINOL|item_drug_CEPHALEXIN|item_drug_METRONIDAZOLE,ALLOPURINOL + CEPHALEXIN + METRONIDAZOLE,3,4,0.0008228467477046,555,555
item_drug_ALLOPURINOL|item_drug_METRONIDAZOLE,ALLOPURINOL + METRONIDAZOLE,2,4,0.000733669660018325,618,618
item_drug_AMOXICILLIN|item_drug_CLOPIDOGREL|item_drug_HYDROCHLOROTHIAZIDE,AMOXICILLIN + CLOPIDOGREL + HYDROCHLOROTHIAZIDE,3,4,0.000721598532495749,85,0
item_drug_AMOXICILLIN|item_drug_LISINOPRIL|item_drug_METHOCARBAMOL,AMOXICILLIN + LISINOPRIL + METHOCARBAMOL,3,3,0.022075601239745044,4349,4349
item_drug_AMOXICILLIN|item_drug_LISINOPRIL|item_drug_VIAGRA,AMOXICILLIN + LISINOPRIL + VIAGRA,3,3,0.0206559793153641,6000,6000
item_drug_CEPHALEXIN|item_drug_LISINOPRIL|item_drug_METHOCARBAMOL,CEPHALEXIN + LISINOPRIL + METHOCARBAMOL,3,3,0.019748334621075853,4349,4349
item_drug_AZITHROMYCIN|item_drug_LISINOPRIL|item_drug_METHOCARBAMOL,AZITHROMYCIN + LISINOPRIL + METHOCARBAMOL,3,3,0.01836435047837912,4349,4349
item_drug_LISINOPRIL|item_drug_METHOCARBAMOL,LISINOPRIL + METHOCARBAMOL,2,3,0.01793726102560225,4349,4349
item_drug_AMOXICILLIN|item_drug_CEPHALEXIN|item_drug_VIAGRA,AMOXICILLIN + CEPHALEXIN + VIAGRA,3,3,0.017336024853619902,6000,6000
