combination,drug_names,interaction_size,n_bins,mean_combined_importance,total_patient_rule_profile_support,total_strict_rule_support
item_drug_BENZONATATE|item_drug_HYDROCHLOROTHIAZIDE|item_drug_NAPROXEN,BENZONATATE + HYDROCHLOROTHIAZIDE + NAPROXEN,3,2,0.01818374480461342,3999,3999
item_drug_AZITHROMYCIN|item_drug_RISPERIDONE|item_drug_TOPIRAMATE,AZITHROMYCIN + RISPERIDONE + TOPIRAMATE,3,2,0.01812267537729905,4000,4000
item_drug_BACLOFEN|item_drug_HYDROCHLOROTHIAZIDE|item_drug_NAPROXEN,BACLOFEN + HYDROCHLOROTHIAZIDE + NAPROXEN,3,2,0.018070372830828532,4000,4000
item_drug_BENZONATATE|item_drug_HYDROCHLOROTHIAZIDE,BENZONATATE + HYDROCHLOROTHIAZIDE,2,2,0.01806523147924895,3999,3999
item_drug_ARIPIPRAZOLE|item_drug_AZITHROMYCIN|item_drug_RISPERIDONE,ARIPIPRAZOLE + AZITHROMYCIN + RISPERIDONE,3,2,0.01793664703777675,3999,3999
item_drug_AZITHROMYCIN|item_drug_KETOCONAZOLE|item_drug_RISPERIDONE,AZITHROMYCIN + KETOCONAZOLE + RISPERIDONE,3,2,0.017903574285703584,4000,4000
item_drug_BACLOFEN|item_drug_HYDROCHLOROTHIAZIDE,BACLOFEN + HYDROCHLOROTHIAZIDE,2,2,0.017895173518571623,4000,4000
item_drug_BENZONATATE|item_drug_MIRTAZAPINE|item_drug_RISPERIDONE,BENZONATATE + MIRTAZAPINE + RISPERIDONE,3,2,0.017848083322594716,4000,4000
item_drug_BENZONATATE|item_drug_METHOCARBAMOL|item_drug_RISPERIDONE,BENZONATATE + METHOCARBAMOL + RISPERIDONE,3,2,0.017823418740136536,4000,4000
item_drug_BENZONATATE|item_drug_NAPROXEN,BENZONATATE + NAPROXEN,2,2,0.01782013339546045,3999,3999
item_drug_BACLOFEN|item_drug_BENZONATATE|item_drug_HYDROCHLOROTHIAZIDE,BACLOFEN + BENZONATATE + HYDROCHLOROTHIAZIDE,3,2,0.017669947457573935,3999,3999
item_drug_BENZONATATE|item_drug_RISPERIDONE|item_drug_TOPIRAMATE,BENZONATATE + RISPERIDONE + TOPIRAMATE,3,2,0.017596052570006397,4000,4000
item_drug_BACLOFEN|item_drug_BENZONATATE|item_drug_NAPROXEN,BACLOFEN + BENZONATATE + NAPROXEN,3,2,0.01750654873504827,3999,3999
item_drug_ARIPIPRAZOLE|item_drug_BENZONATATE|item_drug_RISPERIDONE,ARIPIPRAZOLE + BENZONATATE + RISPERIDONE,3,2,0.0174100242304841,3999,3999
item_drug_BENZONATATE|item_drug_KETOCONAZOLE|item_drug_RISPERIDONE,BENZONATATE + KETOCONAZOLE + RISPERIDONE,3,2,0.01737695147841093,4000,4000
item_drug_CEPHALEXIN|item_drug_OMEPRAZOLE|item_drug_RISPERIDONE,CEPHALEXIN + OMEPRAZOLE + RISPERIDONE,3,2,0.0173190214742667,4000,4000
item_drug_IBUPROFEN|item_drug_OMEPRAZOLE|item_drug_RISPERIDONE,IBUPROFEN + OMEPRAZOLE + RISPERIDONE,3,2,0.017137649005234765,4000,4000
item_drug_DIAZEPAM|item_drug_OMEPRAZOLE|item_drug_RISPERIDONE,DIAZEPAM + OMEPRAZOLE + RISPERIDONE,3,2,0.01711248879403318,4000,4000
item_drug_OMEPRAZOLE|item_drug_RISPERIDONE,OMEPRAZOLE + RISPERIDONE,2,2,0.016781104708942573,4000,4000
item_drug_CEPHALEXIN|item_drug_IBUPROFEN|item_drug_RISPERIDONE,CEPHALEXIN + IBUPROFEN + RISPERIDONE,3,2,0.015743103117323267,4000,4000
item_drug_CEPHALEXIN|item_drug_DIAZEPAM|item_drug_RISPERIDONE,CEPHALEXIN + DIAZEPAM + RISPERIDONE,3,2,0.015717942906121683,4000,4000
item_drug_DIAZEPAM|item_drug_IBUPROFEN|item_drug_RISPERIDONE,DIAZEPAM + IBUPROFEN + RISPERIDONE,3,2,0.01553657043708975,4000,4000
item_drug_LAMOTRIGINE|item_drug_OMEPRAZOLE|item_drug_RISPERIDONE,LAMOTRIGINE + OMEPRAZOLE + RISPERIDONE,3,2,0.0154477428304273,4000,4000
item_drug_OMEPRAZOLE|item_drug_PREDNISONE|item_drug_RISPERIDONE,OMEPRAZOLE + PREDNISONE + RISPERIDONE,3,2,0.015325547108880583,4000,4000
item_drug_MIRTAZAPINE|item_drug_OMEPRAZOLE|item_drug_RISPERIDONE,MIRTAZAPINE + OMEPRAZOLE + RISPERIDONE,3,2,0.014979294916520966,4000,4000
item_drug_METHOCARBAMOL|item_drug_OMEPRAZOLE|item_drug_RISPERIDONE,METHOCARBAMOL + OMEPRAZOLE + RISPERIDONE,3,2,0.014954630334062784,4000,4000
item_drug_OMEPRAZOLE|item_drug_RISPERIDONE|item_drug_TOPIRAMATE,OMEPRAZOLE + RISPERIDONE + TOPIRAMATE,3,2,0.014727264163932649,4000,4000
item_drug_CEPHALEXIN|item_drug_RISPERIDONE,CEPHALEXIN + RISPERIDONE,2,2,0.014689285877075325,4000,4000
item_drug_ARIPIPRAZOLE|item_drug_OMEPRAZOLE|item_drug_RISPERIDONE,ARIPIPRAZOLE + OMEPRAZOLE + RISPERIDONE,3,2,0.014541235824410349,3999,3999
item_drug_KETOCONAZOLE|item_drug_OMEPRAZOLE|item_drug_RISPERIDONE,KETOCONAZOLE + OMEPRAZOLE + RISPERIDONE,3,2,0.014508163072337182,4000,4000
item_drug_IBUPROFEN|item_drug_RISPERIDONE,IBUPROFEN + RISPERIDONE,2,2,0.014417227173527426,4000,4000
item_drug_DIAZEPAM|item_drug_RISPERIDONE,DIAZEPAM + RISPERIDONE,2,2,0.014379486856725049,4000,4000
item_drug_CEPHALEXIN|item_drug_LAMOTRIGINE|item_drug_RISPERIDONE,CEPHALEXIN + LAMOTRIGINE + RISPERIDONE,3,2,0.014053196942515802,4000,4000
item_drug_CEPHALEXIN|item_drug_PREDNISONE|item_drug_RISPERIDONE,CEPHALEXIN + PREDNISONE + RISPERIDONE,3,2,0.013931001220969085,4000,4000
item_drug_IBUPROFEN|item_drug_LAMOTRIGINE|item_drug_RISPERIDONE,IBUPROFEN + LAMOTRIGINE + RISPERIDONE,3,2,0.013871824473483865,4000,4000
item_drug_DIAZEPAM|item_drug_LAMOTRIGINE|item_drug_RISPERIDONE,DIAZEPAM + LAMOTRIGINE + RISPERIDONE,3,2,0.01384666426228228,4000,4000
item_drug_IBUPROFEN|item_drug_PREDNISONE|item_drug_RISPERIDONE,IBUPROFEN + PREDNISONE + RISPERIDONE,3,2,0.013749628751937151,4000,4000
item_drug_DIAZEPAM|item_drug_PREDNISONE|item_drug_RISPERIDONE,DIAZEPAM + PREDNISONE + RISPERIDONE,3,2,0.013724468540735568,4000,4000
item_drug_CEPHALEXIN|item_drug_MIRTAZAPINE|item_drug_RISPERIDONE,CEPHALEXIN + MIRTAZAPINE + RISPERIDONE,3,2,0.013584749028609466,4000,4000
item_drug_CEPHALEXIN|item_drug_METHOCARBAMOL|item_drug_RISPERIDONE,CEPHALEXIN + METHOCARBAMOL + RISPERIDONE,3,2,0.013560084446151284,4000,4000
item_drug_IBUPROFEN|item_drug_MIRTAZAPINE|item_drug_RISPERIDONE,IBUPROFEN + MIRTAZAPINE + RISPERIDONE,3,2,0.013403376559577535,4000,4000
item_drug_IBUPROFEN|item_drug_METHOCARBAMOL|item_drug_RISPERIDONE,IBUPROFEN + METHOCARBAMOL + RISPERIDONE,3,2,0.013378711977119349,4000,4000
item_drug_DIAZEPAM|item_drug_MIRTAZAPINE|item_drug_RISPERIDONE,DIAZEPAM + MIRTAZAPINE + RISPERIDONE,3,2,0.013378216348375948,4000,4000
item_drug_DIAZEPAM|item_drug_METHOCARBAMOL|item_drug_RISPERIDONE,DIAZEPAM + METHOCARBAMOL + RISPERIDONE,3,2,0.013353551765917767,4000,4000
item_drug_CEPHALEXIN|item_drug_RISPERIDONE|item_drug_TOPIRAMATE,CEPHALEXIN + RISPERIDONE + TOPIRAMATE,3,2,0.013332718276021149,4000,4000
item_drug_IBUPROFEN|item_drug_RISPERIDONE|item_drug_TOPIRAMATE,IBUPROFEN + RISPERIDONE + TOPIRAMATE,3,2,0.013151345806989217,4000,4000
item_drug_ARIPIPRAZOLE|item_drug_CEPHALEXIN|item_drug_RISPERIDONE,ARIPIPRAZOLE + CEPHALEXIN + RISPERIDONE,3,2,0.01314668993649885,3999,3999
item_drug_DIAZEPAM|item_drug_RISPERIDONE|item_drug_TOPIRAMATE,DIAZEPAM + RISPERIDONE + TOPIRAMATE,3,2,0.013126185595787633,4000,4000
item_drug_CEPHALEXIN|item_drug_KETOCONAZOLE|item_drug_RISPERIDONE,CEPHALEXIN + KETOCONAZOLE + RISPERIDONE,3,2,0.013113617184425682,4000,4000
item_drug_ARIPIPRAZOLE|item_drug_IBUPROFEN|item_drug_RISPERIDONE,ARIPIPRAZOLE + IBUPROFEN + RISPERIDONE,3,2,0.012965317467466916,3999,3999
item_drug_ARIPIPRAZOLE|item_drug_DIAZEPAM|item_drug_RISPERIDONE,ARIPIPRAZOLE + DIAZEPAM + RISPERIDONE,3,2,0.012940157256265333,3999,3999
item_drug_IBUPROFEN|item_drug_KETOCONAZOLE|item_drug_RISPERIDONE,IBUPROFEN + KETOCONAZOLE + RISPERIDONE,3,2,0.01293224471539375,4000,4000
item_drug_DIAZEPAM|item_drug_KETOCONAZOLE|item_drug_RISPERIDONE,DIAZEPAM + KETOCONAZOLE + RISPERIDONE,3,2,0.012907084504192166,4000,4000
item_drug_LAMOTRIGINE|item_drug_PREDNISONE|item_drug_RISPERIDONE,LAMOTRIGINE + PREDNISONE + RISPERIDONE,3,2,0.012059722577129683,4000,4000
item_drug_LAMOTRIGINE|item_drug_RISPERIDONE,LAMOTRIGINE + RISPERIDONE,2,2,0.011882367911316225,4000,4000
item_drug_LAMOTRIGINE|item_drug_MIRTAZAPINE|item_drug_RISPERIDONE,LAMOTRIGINE + MIRTAZAPINE + RISPERIDONE,3,2,0.011713470384770065,4000,4000
item_drug_PREDNISONE|item_drug_RISPERIDONE,PREDNISONE + RISPERIDONE,2,2,0.01169907432899615,4000,4000
item_drug_LAMOTRIGINE|item_drug_METHOCARBAMOL|item_drug_RISPERIDONE,LAMOTRIGINE + METHOCARBAMOL + RISPERIDONE,3,2,0.011688805802311884,4000,4000
item_drug_MIRTAZAPINE|item_drug_PREDNISONE|item_drug_RISPERIDONE,MIRTAZAPINE + PREDNISONE + RISPERIDONE,3,2,0.01159127466322335,4000,4000
item_drug_METHOCARBAMOL|item_drug_PREDNISONE|item_drug_RISPERIDONE,METHOCARBAMOL + PREDNISONE + RISPERIDONE,3,2,0.011566610080765167,4000,4000
item_drug_LAMOTRIGINE|item_drug_RISPERIDONE|item_drug_TOPIRAMATE,LAMOTRIGINE + RISPERIDONE + TOPIRAMATE,3,2,0.011461439632181752,4000,4000
item_drug_PREDNISONE|item_drug_RISPERIDONE|item_drug_TOPIRAMATE,PREDNISONE + RISPERIDONE + TOPIRAMATE,3,2,0.011339243910635035,4000,4000
item_drug_ARIPIPRAZOLE|item_drug_LAMOTRIGINE|item_drug_RISPERIDONE,ARIPIPRAZOLE + LAMOTRIGINE + RISPERIDONE,3,2,0.011275411292659451,3999,3999
item_drug_KETOCONAZOLE|item_drug_LAMOTRIGINE|item_drug_RISPERIDONE,KETOCONAZOLE + LAMOTRIGINE + RISPERIDONE,3,2,0.011242338540586285,4000,4000
item_drug_METHOCARBAMOL|item_drug_MIRTAZAPINE|item_drug_RISPERIDONE,METHOCARBAMOL + MIRTAZAPINE + RISPERIDONE,3,2,0.011220357888405547,4000,4000
item_drug_MIRTAZAPINE|item_drug_RISPERIDONE,MIRTAZAPINE + RISPERIDONE,2,2,0.011179696040456724,4000,4000
item_drug_ARIPIPRAZOLE|item_drug_PREDNISONE|item_drug_RISPERIDONE,ARIPIPRAZOLE + PREDNISONE + RISPERIDONE,3,2,0.011153215571112735,3999,3999
item_drug_METHOCARBAMOL|item_drug_RISPERIDONE,METHOCARBAMOL + RISPERIDONE,2,2,0.01114269916676945,4000,4000
item_drug_KETOCONAZOLE|item_drug_PREDNISONE|item_drug_RISPERIDONE,KETOCONAZOLE + PREDNISONE + RISPERIDONE,3,2,0.011120142819039568,4000,4000
item_drug_MIRTAZAPINE|item_drug_RISPERIDONE|item_drug_TOPIRAMATE,MIRTAZAPINE + RISPERIDONE + TOPIRAMATE,3,2,0.010992991718275415,4000,4000
item_drug_METHOCARBAMOL|item_drug_RISPERIDONE|item_drug_TOPIRAMATE,METHOCARBAMOL + RISPERIDONE + TOPIRAMATE,3,2,0.010968327135817232,4000,4000
item_drug_ARIPIPRAZOLE|item_drug_MIRTAZAPINE|item_drug_RISPERIDONE,ARIPIPRAZOLE + MIRTAZAPINE + RISPERIDONE,3,2,0.010806963378753115,3999,3999
item_drug_RISPERIDONE|item_drug_TOPIRAMATE,RISPERIDONE + TOPIRAMATE,2,2,0.01080164991157425,4000,4000
item_drug_ARIPIPRAZOLE|item_drug_METHOCARBAMOL|item_drug_RISPERIDONE,ARIPIPRAZOLE + METHOCARBAMOL + RISPERIDONE,3,2,0.010782298796294932,3999,3999
item_drug_KETOCONAZOLE|item_drug_MIRTAZAPINE|item_drug_RISPERIDONE,KETOCONAZOLE + MIRTAZAPINE + RISPERIDONE,3,2,0.010773890626679949,4000,4000
item_drug_KETOCONAZOLE|item_drug_METHOCARBAMOL|item_drug_RISPERIDONE,KETOCONAZOLE + METHOCARBAMOL + RISPERIDONE,3,2,0.010749226044221766,4000,4000
item_drug_ARIPIPRAZOLE|item_drug_RISPERIDONE|item_drug_TOPIRAMATE,ARIPIPRAZOLE + RISPERIDONE + TOPIRAMATE,3,2,0.0105549326261648,3999,3999
item_drug_ARIPIPRAZOLE|item_drug_RISPERIDONE,ARIPIPRAZOLE + RISPERIDONE,2,2,0.010522607402290801,3999,3999
item_drug_KETOCONAZOLE|item_drug_RISPERIDONE|item_drug_TOPIRAMATE,KETOCONAZOLE + RISPERIDONE + TOPIRAMATE,3,2,0.010521859874091634,4000,4000
item_drug_KETOCONAZOLE|item_drug_RISPERIDONE,KETOCONAZOLE + RISPERIDONE,2,2,0.01047299827418105,4000,4000
item_drug_ARIPIPRAZOLE|item_drug_KETOCONAZOLE|item_drug_RISPERIDONE,ARIPIPRAZOLE + KETOCONAZOLE + RISPERIDONE,3,2,0.010335831534569333,3999,3999
item_drug_GABAPENTIN|item_drug_OLANZAPINE,GABAPENTIN + OLANZAPINE,2,1,0.5409207641701917,506,506
item_drug_ALPRAZOLAM|item_drug_GABAPENTIN|item_drug_OLANZAPINE,ALPRAZOLAM + GABAPENTIN + OLANZAPINE,3,1,0.4400798112371211,506,506
item_drug_FUROSEMIDE|item_drug_GABAPENTIN|item_drug_OLANZAPINE,FUROSEMIDE + GABAPENTIN + OLANZAPINE,3,1,0.42614349755925857,506,506
item_drug_AZITHROMYCIN|item_drug_GABAPENTIN|item_drug_OLANZAPINE,AZITHROMYCIN + GABAPENTIN + OLANZAPINE,3,1,0.4182637350249731,506,506
item_drug_GABAPENTIN|item_drug_LIDOCAINE|item_drug_OLANZAPINE,GABAPENTIN + LIDOCAINE + OLANZAPINE,3,1,0.4100167917390489,506,506
item_drug_ARIPIPRAZOLE|item_drug_GABAPENTIN|item_drug_LIDOCAINE,ARIPIPRAZOLE + GABAPENTIN + LIDOCAINE,3,1,0.40992038591810176,506,506
item_drug_CLONAZEPAM|item_drug_GABAPENTIN|item_drug_OLANZAPINE,CLONAZEPAM + GABAPENTIN + OLANZAPINE,3,1,0.40701260956664,506,506
item_drug_GABAPENTIN|item_drug_LORAZEPAM|item_drug_OLANZAPINE,GABAPENTIN + LORAZEPAM + OLANZAPINE,3,1,0.4067163042933241,506,506
item_drug_DIAZEPAM|item_drug_GABAPENTIN|item_drug_OLANZAPINE,DIAZEPAM + GABAPENTIN + OLANZAPINE,3,1,0.4037872975844465,506,506
item_drug_GABAPENTIN|item_drug_OLANZAPINE|item_drug_PREDNISONE,GABAPENTIN + OLANZAPINE + PREDNISONE,3,1,0.4018528937010084,506,506
item_drug_GABAPENTIN|item_drug_OLANZAPINE|item_drug_OXYCONTIN,GABAPENTIN + OLANZAPINE + OXYCONTIN,3,1,0.40139671958713774,506,506
item_drug_GABAPENTIN|item_drug_LYRICA|item_drug_OLANZAPINE,GABAPENTIN + LYRICA + OLANZAPINE,3,1,0.3984325052996767,506,506
item_drug_CEPHALEXIN|item_drug_GABAPENTIN|item_drug_OLANZAPINE,CEPHALEXIN + GABAPENTIN + OLANZAPINE,3,1,0.39748369423798113,506,506
item_drug_AMOXICILLIN|item_drug_GABAPENTIN|item_drug_OLANZAPINE,AMOXICILLIN + GABAPENTIN + OLANZAPINE,3,1,0.3969123700301968,506,506
item_drug_GABAPENTIN|item_drug_OLANZAPINE|item_drug_OMEPRAZOLE,GABAPENTIN + OLANZAPINE + OMEPRAZOLE,3,1,0.39580603049323043,506,506
item_drug_GABAPENTIN|item_drug_METRONIDAZOLE|item_drug_OLANZAPINE,GABAPENTIN + METRONIDAZOLE + OLANZAPINE,3,1,0.3922239922178245,506,506
item_drug_ARIPIPRAZOLE|item_drug_GABAPENTIN|item_drug_METRONIDAZOLE,ARIPIPRAZOLE + GABAPENTIN + METRONIDAZOLE,3,1,0.39212758639687734,506,506
item_drug_GABAPENTIN|item_drug_OLANZAPINE|item_drug_SIMVASTATIN,GABAPENTIN + OLANZAPINE + SIMVASTATIN,3,1,0.39117957554826543,506,506
item_drug_BACLOFEN|item_drug_GABAPENTIN|item_drug_OLANZAPINE,BACLOFEN + GABAPENTIN + OLANZAPINE,3,1,0.3907256608884404,506,506
item_drug_ARIPIPRAZOLE|item_drug_GABAPENTIN|item_drug_OLANZAPINE,ARIPIPRAZOLE + GABAPENTIN + OLANZAPINE,3,1,0.3877979467105322,506,506
item_drug_BACLOFEN|item_drug_GABAPENTIN|item_drug_IBUPROFEN,BACLOFEN + GABAPENTIN + IBUPROFEN,3,1,0.29802563978284186,775,775
item_drug_GABAPENTIN|item_drug_IBUPROFEN|item_drug_LYRICA,GABAPENTIN + IBUPROFEN + LYRICA,3,1,0.2955233359722272,775,775
item_drug_BACLOFEN|item_drug_GABAPENTIN|item_drug_TOPIRAMATE,BACLOFEN + GABAPENTIN + TOPIRAMATE,3,1,0.2911290731139318,775,775
item_drug_GABAPENTIN|item_drug_LYRICA|item_drug_TOPIRAMATE,GABAPENTIN + LYRICA + TOPIRAMATE,3,1,0.28862676930331715,775,775
item_drug_BACLOFEN|item_drug_FLUCONAZOLE|item_drug_GABAPENTIN,BACLOFEN + FLUCONAZOLE + GABAPENTIN,3,1,0.2866231453096348,775,775
item_drug_GABAPENTIN|item_drug_LORAZEPAM|item_drug_TOPIRAMATE,GABAPENTIN + LORAZEPAM + TOPIRAMATE,3,1,0.286302892930903,775,775
item_drug_BACLOFEN|item_drug_GABAPENTIN|item_drug_MIRTAZAPINE,BACLOFEN + GABAPENTIN + MIRTAZAPINE,3,1,0.2849598171365872,775,775
item_drug_FLUCONAZOLE|item_drug_GABAPENTIN|item_drug_LYRICA,FLUCONAZOLE + GABAPENTIN + LYRICA,3,1,0.2841208414990201,775,775
item_drug_GABAPENTIN|item_drug_LYRICA|item_drug_MIRTAZAPINE,GABAPENTIN + LYRICA + MIRTAZAPINE,3,1,0.2824575133259725,775,775
item_drug_GABAPENTIN|item_drug_LORAZEPAM|item_drug_MIRTAZAPINE,GABAPENTIN + LORAZEPAM + MIRTAZAPINE,3,1,0.28013363695355836,775,775
item_drug_ALPRAZOLAM|item_drug_FUROSEMIDE|item_drug_OLANZAPINE,ALPRAZOLAM + FUROSEMIDE + OLANZAPINE,3,1,0.1722761329874755,506,506
item_drug_ALPRAZOLAM|item_drug_AZITHROMYCIN|item_drug_OLANZAPINE,ALPRAZOLAM + AZITHROMYCIN + OLANZAPINE,3,1,0.16439637045319003,506,506
item_drug_ALPRAZOLAM|item_drug_OLANZAPINE,ALPRAZOLAM + OLANZAPINE,2,1,0.1601197173125172,506,506
item_drug_ALPRAZOLAM|item_drug_LIDOCAINE|item_drug_OLANZAPINE,ALPRAZOLAM + LIDOCAINE + OLANZAPINE,3,1,0.15614942716726593,506,506
item_drug_ALPRAZOLAM|item_drug_ARIPIPRAZOLE|item_drug_LIDOCAINE,ALPRAZOLAM + ARIPIPRAZOLE + LIDOCAINE,3,1,0.15605302134631874,506,506
item_drug_ALPRAZOLAM|item_drug_CLONAZEPAM|item_drug_OLANZAPINE,ALPRAZOLAM + CLONAZEPAM + OLANZAPINE,3,1,0.15314524499485702,506,506
item_drug_ALPRAZOLAM|item_drug_LORAZEPAM|item_drug_OLANZAPINE,ALPRAZOLAM + LORAZEPAM + OLANZAPINE,3,1,0.15284893972154107,506,506
item_drug_AZITHROMYCIN|item_drug_FUROSEMIDE|item_drug_OLANZAPINE,AZITHROMYCIN + FUROSEMIDE + OLANZAPINE,3,1,0.1504600567753275,506,506
item_drug_ALPRAZOLAM|item_drug_DIAZEPAM|item_drug_OLANZAPINE,ALPRAZOLAM + DIAZEPAM + OLANZAPINE,3,1,0.14991993301266346,506,506
item_drug_ALPRAZOLAM|item_drug_OLANZAPINE|item_drug_PREDNISONE,ALPRAZOLAM + OLANZAPINE + PREDNISONE,3,1,0.14798552912922538,506,506
item_drug_ALPRAZOLAM|item_drug_OLANZAPINE|item_drug_OXYCONTIN,ALPRAZOLAM + OLANZAPINE + OXYCONTIN,3,1,0.14752935501535472,506,506
item_drug_GABAPENTIN|item_drug_NAPROXEN|item_drug_PREDNISONE,GABAPENTIN + NAPROXEN + PREDNISONE,3,1,0.14466907558309994,2000,2000
item_drug_ALPRAZOLAM|item_drug_LYRICA|item_drug_OLANZAPINE,ALPRAZOLAM + LYRICA + OLANZAPINE,3,1,0.1445651407278937,506,506
item_drug_ALPRAZOLAM|item_drug_CEPHALEXIN|item_drug_OLANZAPINE,ALPRAZOLAM + CEPHALEXIN + OLANZAPINE,3,1,0.14361632966619814,506,506
item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_OLANZAPINE,ALPRAZOLAM + AMOXICILLIN + OLANZAPINE,3,1,0.1430450054584138,506,506
item_drug_GABAPENTIN|item_drug_LIDOCAINE|item_drug_NAPROXEN,GABAPENTIN + LIDOCAINE + NAPROXEN,3,1,0.14297990852428663,2000,2000
item_drug_FUROSEMIDE|item_drug_LIDOCAINE|item_drug_OLANZAPINE,FUROSEMIDE + LIDOCAINE + OLANZAPINE,3,1,0.14221311348940338,506,506
item_drug_ARIPIPRAZOLE|item_drug_FUROSEMIDE|item_drug_LIDOCAINE,ARIPIPRAZOLE + FUROSEMIDE + LIDOCAINE,3,1,0.1421167076684562,506,506
item_drug_ALPRAZOLAM|item_drug_OLANZAPINE|item_drug_OMEPRAZOLE,ALPRAZOLAM + OLANZAPINE + OMEPRAZOLE,3,1,0.14193866592144735,506,506
item_drug_FUROSEMIDE|item_drug_OLANZAPINE,FUROSEMIDE + OLANZAPINE,2,1,0.1392152467957234,506,506
item_drug_CLONAZEPAM|item_drug_FUROSEMIDE|item_drug_OLANZAPINE,CLONAZEPAM + FUROSEMIDE + OLANZAPINE,3,1,0.13920893131699447,506,506
item_drug_FUROSEMIDE|item_drug_LORAZEPAM|item_drug_OLANZAPINE,FUROSEMIDE + LORAZEPAM + OLANZAPINE,3,1,0.13891262604367852,506,506
item_drug_ALPRAZOLAM|item_drug_METRONIDAZOLE|item_drug_OLANZAPINE,ALPRAZOLAM + METRONIDAZOLE + OLANZAPINE,3,1,0.13835662764604148,506,506
item_drug_ALPRAZOLAM|item_drug_ARIPIPRAZOLE|item_drug_METRONIDAZOLE,ALPRAZOLAM + ARIPIPRAZOLE + METRONIDAZOLE,3,1,0.13826022182509426,506,506
item_drug_ALPRAZOLAM|item_drug_OLANZAPINE|item_drug_SIMVASTATIN,ALPRAZOLAM + OLANZAPINE + SIMVASTATIN,3,1,0.13731221097648244,506,506
item_drug_ALPRAZOLAM|item_drug_BACLOFEN|item_drug_OLANZAPINE,ALPRAZOLAM + BACLOFEN + OLANZAPINE,3,1,0.13685829631665739,506,506
item_drug_DIAZEPAM|item_drug_FUROSEMIDE|item_drug_OLANZAPINE,DIAZEPAM + FUROSEMIDE + OLANZAPINE,3,1,0.13598361933480094,506,506
item_drug_AZITHROMYCIN|item_drug_LIDOCAINE|item_drug_OLANZAPINE,AZITHROMYCIN + LIDOCAINE + OLANZAPINE,3,1,0.13433335095511792,506,506
item_drug_ARIPIPRAZOLE|item_drug_AZITHROMYCIN|item_drug_LIDOCAINE,ARIPIPRAZOLE + AZITHROMYCIN + LIDOCAINE,3,1,0.13423694513417073,506,506
item_drug_FUROSEMIDE|item_drug_OLANZAPINE|item_drug_PREDNISONE,FUROSEMIDE + OLANZAPINE + PREDNISONE,3,1,0.13404921545136284,506,506
item_drug_ARIPIPRAZOLE|item_drug_FUROSEMIDE|item_drug_PREDNISONE,ARIPIPRAZOLE + FUROSEMIDE + PREDNISONE,3,1,0.13395280963041564,506,506
item_drug_ALPRAZOLAM|item_drug_ARIPIPRAZOLE|item_drug_OLANZAPINE,ALPRAZOLAM + ARIPIPRAZOLE + OLANZAPINE,3,1,0.13393058213874917,506,506
item_drug_FUROSEMIDE|item_drug_OLANZAPINE|item_drug_OXYCONTIN,FUROSEMIDE + OLANZAPINE + OXYCONTIN,3,1,0.1335930413374922,506,506
item_drug_GABAPENTIN|item_drug_LISINOPRIL,GABAPENTIN + LISINOPRIL,2,1,0.1314744142607032,2000,2000
item_drug_AZITHROMYCIN|item_drug_CLONAZEPAM|item_drug_OLANZAPINE,AZITHROMYCIN + CLONAZEPAM + OLANZAPINE,3,1,0.131329168782709,506,506
item_drug_AZITHROMYCIN|item_drug_LORAZEPAM|item_drug_OLANZAPINE,AZITHROMYCIN + LORAZEPAM + OLANZAPINE,3,1,0.13103286350939305,506,506
item_drug_FUROSEMIDE|item_drug_LYRICA|item_drug_OLANZAPINE,FUROSEMIDE + LYRICA + OLANZAPINE,3,1,0.13062882705003118,506,506
item_drug_CEPHALEXIN|item_drug_FUROSEMIDE|item_drug_OLANZAPINE,CEPHALEXIN + FUROSEMIDE + OLANZAPINE,3,1,0.1296800159883356,506,506
item_drug_AMOXICILLIN|item_drug_FUROSEMIDE|item_drug_OLANZAPINE,AMOXICILLIN + FUROSEMIDE + OLANZAPINE,3,1,0.12910869178055126,506,506
item_drug_AZITHROMYCIN|item_drug_DIAZEPAM|item_drug_OLANZAPINE,AZITHROMYCIN + DIAZEPAM + OLANZAPINE,3,1,0.12810385680051548,506,506
item_drug_FUROSEMIDE|item_drug_OLANZAPINE|item_drug_OMEPRAZOLE,FUROSEMIDE + OLANZAPINE + OMEPRAZOLE,3,1,0.12800235224358483,506,506
item_drug_AZITHROMYCIN|item_drug_OLANZAPINE,AZITHROMYCIN + OLANZAPINE,2,1,0.1273956029942952,506,506
item_drug_AZITHROMYCIN|item_drug_OLANZAPINE|item_drug_PREDNISONE,AZITHROMYCIN + OLANZAPINE + PREDNISONE,3,1,0.12616945291707737,506,506
item_drug_AZITHROMYCIN|item_drug_OLANZAPINE|item_drug_OXYCONTIN,AZITHROMYCIN + OLANZAPINE + OXYCONTIN,3,1,0.12571327880320673,506,506
item_drug_FUROSEMIDE|item_drug_METRONIDAZOLE|item_drug_OLANZAPINE,FUROSEMIDE + METRONIDAZOLE + OLANZAPINE,3,1,0.12442031396817893,506,506
item_drug_ARIPIPRAZOLE|item_drug_FUROSEMIDE|item_drug_METRONIDAZOLE,ARIPIPRAZOLE + FUROSEMIDE + METRONIDAZOLE,3,1,0.12432390814723172,506,506
